gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
4096627746,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/156533155,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.446855,-118.787381,20,NA,NA,NA,NA,NA,2023-04-09T18:11:00Z,9,4,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,156533155,,Chloe Novak,2023-04-25T04:47:22Z,CC_BY_NC_4_0,Chloe Novak,Chloe Novak,NA,NA,2023-09-13T17:41:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080932800,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153660751,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.098932,-119.395185,NA,NA,NA,NA,NA,NA,2023-04-05T16:07:03Z,5,4,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153660751,,Ryan O'Dell,2023-04-09T23:47:45Z,CC_BY_NC_4_0,James Chapman,James Chapman,NA,NA,2023-09-13T17:39:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080676976,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153813101,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.682055,-119.68992,24,NA,NA,NA,NA,NA,2023-04-06T14:08:08Z,6,4,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153813101,,Ryan O'Dell,2023-04-09T16:19:16Z,CC_BY_NC_4_0,Judy Fenerty,Judy Fenerty,NA,NA,2023-09-13T17:19:55Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4080660589,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153107935,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.320312,-119.684378,NA,NA,NA,NA,NA,NA,2023-03-25T11:52:00Z,25,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153107935,,Ryan O'Dell,2023-04-04T23:14:33Z,CC_BY_NC_4_0,Graham Montgomery,Graham Montgomery,NA,NA,2023-09-13T17:36:52Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080552658,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153496286,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.317674,-119.361098,8,NA,NA,NA,NA,NA,2023-04-04T15:01:26Z,4,4,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153496286,,Ryan O'Dell,2023-08-06T19:32:51Z,CC_BY_NC_4_0,GBDistrict,GBDistrict,NA,NA,2023-09-13T17:20:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080501565,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153107971,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.35435,-119.349226,8,NA,NA,NA,NA,NA,2023-03-26T16:48:00Z,26,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153107971,,,NA,CC_BY_NC_4_0,Graham Montgomery,Graham Montgomery,NA,NA,2023-09-13T17:38:11Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076196889,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153431210,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.354708,-119.34813,4,NA,NA,NA,NA,NA,2023-04-03T12:04:08Z,3,4,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,153431210,,Ryan O'Dell,2023-04-04T23:07:25Z,CC_BY_NC_4_0,bradrumble,bradrumble,NA,NA,2023-09-13T17:20:03Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4075656920,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151396319,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.734378,-119.741761,NA,NA,NA,NA,NA,NA,2023-03-15T13:06:01Z,15,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,151396319,,Tyler Carson,2023-03-17T16:00:34Z,CC_BY_NC_4_0,Tyler Carson,Tyler Carson,NA,NA,2023-09-13T17:21:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4067373823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151161625,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.369342,-119.646643,61,NA,NA,NA,NA,NA,2023-03-12T07:41:00Z,12,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,151161625,,Ryan O'Dell,2023-03-21T19:23:53Z,CC_BY_NC_4_0,Eric Cleveland,Eric Cleveland,NA,NA,2023-09-13T17:19:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4063066361,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151135868,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.408436,-119.40715,4,NA,NA,NA,NA,NA,2023-03-12T10:49:00Z,12,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,151135868,,Morgan Stickrod,2023-03-14T16:56:33Z,CC0_1_0,Morgan Stickrod,Morgan Stickrod,NA,NA,2023-09-13T17:21:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062888376,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151135889,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.40878,-119.407105,8,NA,NA,NA,NA,NA,2023-03-12T10:53:00Z,12,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,151135889,,Morgan Stickrod,2023-03-14T16:56:40Z,CC0_1_0,Morgan Stickrod,Morgan Stickrod,NA,NA,2023-09-13T17:20:14Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062839667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150552657,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.605545,-119.575702,106,NA,NA,NA,NA,NA,2023-03-07T14:13:31Z,7,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,150552657,,Ryan O'Dell,2023-03-13T16:30:07Z,CC_BY_NC_4_0,kellyalycemcdonald,kellyalycemcdonald,NA,NA,2023-09-13T17:19:49Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062577145,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150934092,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.2396,-119.311883,3,NA,NA,NA,NA,NA,2023-03-08T16:24:00Z,8,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,150934092,,Morgan Stickrod,2023-03-12T15:37:28Z,CC0_1_0,Morgan Stickrod,Morgan Stickrod,NA,NA,2023-09-13T17:39:44Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4062555604,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150469708,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.305586,-118.800169,NA,NA,NA,NA,NA,NA,2023-03-05T08:35:00Z,5,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,150469708,,Chloe and Trevor Van Loon,2023-03-07T05:11:00Z,CC_BY_4_0,Chloe and Trevor Van Loon,Chloe and Trevor Van Loon,NA,NA,2023-09-13T17:36:02Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4054996946,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150182825,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.76014,-119.760747,4,NA,NA,NA,NA,NA,2023-03-02T13:13:00Z,2,3,2023,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,150182825,,Ryan O'Dell,2023-03-07T01:59:45Z,CC_BY_NC_4_0,Luca Hickey,Luca Hickey,NA,NA,2023-09-13T17:37:46Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3986020304,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2742809,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.355135,-119.331806,NA,NA,NA,NA,NA,NA,2016-02-28T18:10:21Z,28,2,2016,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,2742809,,Ryan O'Dell,2021-11-25T03:12:34Z,CC0_1_0,Jesse Rorabaugh,Jesse Rorabaugh,NA,NA,2023-09-13T17:02:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3764112441,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111744803,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.444795,-118.790275,8,NA,NA,NA,NA,NA,2022-03-31T16:13:29Z,31,3,2022,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,111744803,,Ryan O'Dell,2022-08-16T22:43:55Z,CC_BY_NC_4_0,Matt Reala,Matt Reala,NA,NA,2023-09-13T17:16:35Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3743330788,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108514264,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.440879,-118.793919,24,NA,NA,NA,NA,NA,2022-03-12T11:14:58Z,12,3,2022,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,108514264,,Ryan O'Dell,2022-03-13T20:13:07Z,CC_BY_NC_4_0,Daniel S. Cooper,Daniel S. Cooper,NA,NA,2023-09-13T17:16:14Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3743032695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108447236,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.33303,-119.364075,8,NA,NA,NA,NA,NA,2022-03-12T10:38:37Z,12,3,2022,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,108447236,,Ryan O'Dell,2022-03-13T19:43:04Z,CC_BY_NC_4_0,GBDistrict,GBDistrict,NA,NA,2023-09-13T17:30:57Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3698371584,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107068426,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.616735,-119.646541,6,NA,NA,NA,NA,NA,2022-02-19T13:43:41Z,19,2,2022,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,107068426,,Susan Fawcett,2022-02-19T22:52:11Z,CC_BY_NC_4_0,Susan Fawcett,Susan Fawcett,NA,NA,2023-09-13T17:15:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3461012069,f56df26e-73f5-4d37-bfed-3d46c0834e82,e17d037c-8c68-4cdb-96c5-af381034fd4b,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta subsp. albida,Keck,US,Northern foothills of San Emigdio Range. Wind Wolves Preserve along unpaved road,California,PRESENT,NA,d16f32bb-204f-4c07-95eb-6673e90225e9,34.93007,-119.27067,NA,NA,1090,NA,NA,NA,2018-03-31T00:00:00Z,31,3,2018,5705389,5392988,PRESERVED_SPECIMEN,OBI,,,35037,,NA,CC_BY_NC_4_0,,"David Keil; Matt Ritter, Jenn Yost, and Dena Grossenbacher",NA,NA,2023-09-07T11:46:50Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3415846631,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/73071434,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.449715,-118.782662,NA,NA,NA,NA,NA,NA,2021-04-01T07:37:47Z,1,4,2021,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,73071434,,David Greenberger,2021-04-06T01:26:26Z,CC_BY_NC_4_0,David Greenberger,David Greenberger,NA,NA,2023-09-13T17:30:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3415761541,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/74815398,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia pentachaeta,albida,SUBSPECIES,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.345778,-119.817662,32,NA,NA,NA,NA,NA,2021-04-21T17:43:24Z,21,4,2021,5705389,5392988,HUMAN_OBSERVATION,iNaturalist,Observations,74815398,,Susan Fawcett,2021-04-22T07:37:13Z,CC_BY_NC_4_0,Susan Fawcett,Susan Fawcett,NA,NA,2023-09-13T17:27:32Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
