gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
4176936587,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177590648,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.439175,-121.959037,18,NA,NA,NA,NA,NA,2023-07-26T09:36:00Z,26,7,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,177590648,,Melanie Barnett,2023-08-09T23:53:45Z,CC_BY_NC_4_0,Melanie Barnett,Melanie Barnett,,,2023-09-13T17:21:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4171871342,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175764549,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.696422,-117.125354,31,NA,NA,NA,NA,NA,2018-07-15T08:25:00Z,15,7,2018,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,175764549,,packardr90,2023-07-30T17:06:14Z,CC_BY_4_0,packardr90,packardr90,,,2023-09-13T17:40:39Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4171574449,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/174943016,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.008786,-121.727767,50,NA,NA,NA,NA,NA,2023-07-25T15:18:57Z,25,7,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,174943016,,miriamklingler,2023-07-25T22:22:17Z,CC_BY_NC_4_0,miriamklingler,miriamklingler,,,2023-09-13T17:23:02Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4165586124,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/174550847,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.417625,-119.879212,4,NA,NA,NA,NA,NA,2023-07-23T11:31:59Z,23,7,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,174550847,,dryrunner,2023-07-23T20:24:31Z,CC_BY_NC_4_0,dryrunner,dryrunner,,,2023-09-13T17:22:02Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4162121506,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/164117421,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.718333,-121.741944,NA,NA,NA,NA,NA,NA,2023-05-26T13:38:00Z,26,5,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,164117421,,Henry Fabian,2023-05-28T01:16:10Z,CC0_1_0,Henry Fabian,Henry Fabian,,,2023-09-13T17:39:37Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4162098524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/164123724,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.863163,-121.704597,12,NA,NA,NA,NA,NA,2023-05-27T14:45:24Z,27,5,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,164123724,,Cat Chang,2023-05-28T02:02:20Z,CC_BY_NC_4_0,Cat Chang,Cat Chang,,,2023-09-13T17:22:14Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4162034888,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/172421012,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.207094,-122.024728,NA,NA,NA,NA,NA,NA,2023-07-10T19:10:00Z,10,7,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,172421012,,Morgan Stickrod,2023-07-13T04:53:05Z,CC_BY_4_0,Arvel Hernandez,Arvel Hernandez,,,2023-09-13T17:39:49Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4154148303,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,7C4CA14A-C8DB-41B9-A26B-CCE7D663BBA9,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,laevis,SUBSPECIES,Centromadia pungens subsp. laevis (D.D.Keck) B.G.Baldwin,Centromadia pungens subsp. laevis,(D. D. Keck) B. G. Baldwin,US,"Perris-Aguanga Basin: Good Hope, abut 1.5 miles WSW of Perris, intersection of Cox Rd. and Fisher St.",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.77556,-117.26083,NA,NA,486,NA,NA,NA,2011-07-08T00:00:00Z,8,7,2011,4242624,3141046,PRESERVED_SPECIMEN,SD,,,711-10,,NA,CC_BY_NC_4_0,,Mitch Provance,,,2023-09-09T00:10:24Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4153951636,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/169672885,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.439456,-121.959424,NA,NA,NA,NA,NA,NA,2023-06-26T07:24:01Z,26,6,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,169672885,,Sarah Wang,2023-06-26T23:04:16Z,CC_BY_NC_4_0,Sarah Wang,Sarah Wang,,,2023-09-13T17:38:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4153415018,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171581966,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.614463,-122.097751,4,NA,NA,NA,NA,NA,2023-07-07T09:40:56Z,7,7,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,171581966,,RFP,2023-07-07T16:41:11Z,CC_BY_NC_4_0,RFP,RFP,,,2023-09-13T17:21:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4145179151,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/169972962,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.429199,-121.979073,79,NA,NA,NA,NA,NA,2023-06-28T10:10:28Z,28,6,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,169972962,,wolivera,2023-06-28T17:10:37Z,CC_BY_NC_4_0,wolivera,wolivera,,,2023-09-13T17:42:18Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4137778796,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/167467233,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.119419,-122.474861,50,NA,NA,NA,NA,NA,2023-06-14T11:58:00Z,14,6,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,167467233,,Sarah,2023-06-15T02:07:52Z,CC_BY_NC_4_0,Sarah,Sarah,,,2023-09-13T17:21:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4125812309,c267909d-184f-4138-9e67-a074d478d52b,5f4d151c-9a72-4bc9-8042-d66561eae098,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,"North edge of Davis. East of F Street, which is along train tracks. North of the Cannery Ranch House.",California,PRESENT,NA,f0b6a090-a4c6-11d8-9534-b8a03c50a862,38.571276,-121.744241,NA,NA,NA,NA,NA,NA,2023-05-04T00:00:00Z,4,5,2023,3141046,3141046,PRESERVED_SPECIMEN,DAV,,,23-003,,NA,CC_BY_NC_4_0,,"Ana Verschoor; Alison Colwell, Shawna Martinez, Kees Hood",,,2023-09-08T21:37:05Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
4111673301,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/898343,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.748463,-121.637238,NA,NA,NA,NA,NA,NA,2014-09-20T14:18:00Z,20,9,2014,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,898343,,Justin,2015-11-24T16:26:42Z,CC_BY_4_0,Justin,Justin,,,2023-09-13T17:22:17Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4111588613,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157966989,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.485997,-121.972708,3,NA,NA,NA,NA,NA,2023-04-29T15:23:59Z,29,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,157966989,,Robin Gwen Agarwal,2023-04-30T05:55:40Z,CC_BY_NC_4_0,Robin Gwen Agarwal,Robin Gwen Agarwal,,,2023-09-13T17:20:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4103235643,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157819385,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.486039,-121.972709,4,NA,NA,NA,NA,NA,2023-04-29T15:24:42Z,29,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,157819385,,Leslie Flint,2023-04-29T22:25:41Z,CC_BY_NC_4_0,Leslie Flint,Leslie Flint,,,2023-09-13T17:20:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102840599,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157818279,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.486002,-121.972709,5,NA,NA,NA,NA,NA,2023-04-29T15:22:21Z,29,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,157818279,,Merav Vonshak,2023-04-29T22:23:22Z,CC_BY_NC_4_0,Merav Vonshak,Merav Vonshak,,,2023-09-13T17:20:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102792641,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157818660,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.486029,-121.972712,5,NA,NA,NA,NA,NA,2023-04-29T15:23:01Z,29,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,157818660,,Merav Vonshak,2023-04-29T22:24:17Z,CC_BY_NC_4_0,Merav Vonshak,Merav Vonshak,,,2023-09-13T17:41:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102791638,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157818808,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.486034,-121.972711,4,NA,NA,NA,NA,NA,2023-04-29T15:24:28Z,29,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,157818808,,ivanparr,2023-04-29T22:24:38Z,CC_BY_4_0,ivanparr,ivanparr,,,2023-09-13T17:40:40Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102700807,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/156845420,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.569953,-121.743347,18,NA,NA,NA,NA,NA,2023-04-26T19:07:54Z,26,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,156845420,,dsommer,2023-04-27T05:22:14Z,CC_BY_NC_4_0,dsommer,dsommer,,,2023-09-13T17:20:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4097004703,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/156536790,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.725738,-121.63887,NA,NA,NA,NA,NA,NA,2023-04-24T13:50:31Z,24,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,156536790,,Michael A. Voeltz,2023-04-25T05:36:03Z,CC_BY_NC_4_0,Michael A. Voeltz,Michael A. Voeltz,,,2023-09-13T17:41:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096819741,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155493994,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.208602,-119.199819,4,NA,NA,NA,NA,NA,2023-04-18T10:15:32Z,18,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,155493994,,kees_hood,2023-04-23T12:52:17Z,CC_BY_NC_4_0,vonterschj,vonterschj,,,2023-09-13T17:37:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096807850,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155671602,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,pungens,SUBSPECIES,Centromadia pungens subsp. pungens,Centromadia pungens pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.333404,-119.362696,172,NA,NA,NA,NA,NA,2023-04-05T13:54:00Z,5,4,2023,7222628,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,155671602,,Steve Woodward,2023-04-19T22:40:36Z,CC_BY_NC_4_0,Steve Woodward,Steve Woodward,,,2023-09-13T17:20:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091393479,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155290666,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centromadia,Centromadia pungens,,SPECIES,Centromadia pungens (Hook. & Arn.) Greene,Centromadia pungens,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.936497,-121.993325,27,NA,NA,NA,NA,NA,2023-04-16T15:11:04Z,16,4,2023,3141046,3141046,HUMAN_OBSERVATION,iNaturalist,Observations,155290666,,leslie_cythera,2023-04-17T06:45:59Z,CC_BY_NC_4_0,leslie_cythera,leslie_cythera,,,2023-09-13T17:20:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
