id,lat,lon,date,year,month,source
3384788472,37.958972,-122.425217,2021-09-18,2021,9,gbif
3383957722,36.332205,-119.169783,2021-05-19,2021,5,gbif
3357559307,33.83778,-117.21333,2021-06-14,2021,6,gbif
3355117331,35.476139,-120.328644,2019-05-15,2019,5,gbif
3314506597,35.688936,-120.215486,2021-05-20,2021,5,gbif
3301995732,36.332812,-119.168628,2021-05-21,2021,5,gbif
3125165004,33.75278,-117.0375,2005-07-27,2005,7,gbif
3125163001,37.32694,-121.10833,2012-08-22,2012,8,gbif
3125162028,33.6782,-117.221,2004-05-27,2004,5,gbif
3125161030,33.75333,-117.02417,2012-07-23,2012,7,gbif
3125161029,33.86667,-117.21667,2008-08-20,2008,8,gbif
3125160031,33.95972,-117.06944,2012-04-20,2012,4,gbif
3125160030,33.4743,-117.13902,2007-05-19,2007,5,gbif
3125139387,33.29426,-117.34991,2018-05-10,2018,5,gbif
3125039017,33.27472,-117.46333,2001-05-30,2001,5,gbif
3125039015,33.87,-117.05,2001-04-27,2001,4,gbif
3125038011,33.86778,-117.23583000000001,2011-08-09,2011,8,gbif
3125035999,33.63694,-117.29194,2017-03-29,2017,3,gbif
3125035024,34.81229,-118.15562,2010-05-18,2010,5,gbif
3125035022,33.26444,-117.37194,2000-10-23,2000,10,gbif
3125034002,33.625,-117.3,2003-05-29,2003,5,gbif
3125033023,33.97389,-117.09417,2012-07-09,2012,7,gbif
3125033022,32.5969,-116.5525,2005-07-10,2005,7,gbif
3125031996,33.68833,-117.2075,2017-04-19,2017,4,gbif
3125031994,35.22917,-119.25,2001-04-27,2001,4,gbif
3125030014,33.58361,-117.25083,2010-06-10,2010,6,gbif
3059689328,37.5386,-121.2714,2011-10-04,2011,10,gbif
3059689323,36.6714,-119.7308,2003-10-11,2003,10,gbif
3059689316,38.0177,-122.1476,2010-10-29,2010,10,gbif
3059683708,37.1854,-120.3976,2008-08-21,2008,8,gbif
3059677264,37.8189,-121.6231,2007-05-01,2007,5,gbif
3059677256,38.67,-120.969,2013-09-09,2013,9,gbif
3059677253,38.2281,-121.9314,2003-07-20,2003,7,gbif
3053458173,39.275556,-121.765556,2007-07-07,2007,7,gbif
3053375886,36.4715,-120.5177,2017-03-22,2017,3,gbif
3053340725,35.63735,-119.57931,2011-04-21,2011,4,gbif
3051825316,33.97161,-117.08419,2015-07-03,2015,7,gbif
2992882372,36.373055,-120.992553,2019-04-07,2019,4,gbif
2992707303,36.41554,-120.597525,2016-08-28,2016,8,gbif
2898276005,37.719423,-121.735495,2020-10-12,2020,10,gbif
2864822837,37.553753,-122.088781,2020-08-29,2020,8,gbif
2860188941,38.131958,-121.884897,2020-08-27,2020,8,gbif
2850561579,34.806801,-118.155644,2020-05-25,2020,5,gbif
2826420611,37.476451,-122.121192,2020-07-09,2020,7,gbif
2826354605,37.476362,-122.121497,2020-07-09,2020,7,gbif
2802974105,37.723483,-121.735272,2020-06-20,2020,6,gbif
2641324313,38.12632,-122.476358,2018-01-02,2018,1,gbif
2634259399,33.928812,-117.311562,2019-05-27,2019,5,gbif
2611124725,37.747208,-121.710145,2020-04-25,2020,4,gbif
2596112060,35.204036,-119.85281,2019-08-08,2019,8,gbif
2580215803,36.208745,-119.205637,2020-03-14,2020,3,gbif
2580120088,35.983178,-119.210572,2020-03-12,2020,3,gbif
2465127204,36.332183,-119.177545,2019-09-23,2019,9,gbif
2459175205,35.844635,-120.202902,2018-05-10,2018,5,gbif
2459169134,36.937686,-121.624081,2013-06-14,2013,6,gbif
2459168077,36.9085,-121.608,2004-07-11,2004,7,gbif
2451558373,37.427128,-122.060778,2013-08-16,2013,8,gbif
2451557906,37.432739,-122.074006,2013-08-16,2013,8,gbif
2451555977,37.25913,-121.844827,2013-09-13,2013,9,gbif
2430546705,33.516667,-117.166667,2009-08-10,2009,8,gbif
2430510791,33.744967,-117.041324,2005-07-19,2005,7,gbif
2430510183,33.961534,-117.509764,2004-08-27,2004,8,gbif
2430481584,33.657439,-117.300268,2003-05-27,2003,5,gbif
2430385478,33.721542,-117.042648,2005-07-19,2005,7,gbif
2430374518,33.525,-117.175,2008-11-05,2008,11,gbif
2430358187,33.909861,-117.244056,2010-06-17,2010,6,gbif
2430344129,33.783333,-117.208333,2008-06-26,2008,6,gbif
2430287233,35.383073,-119.095109,2008-03-27,2008,3,gbif
2430284752,35.399983,-119.407383,2013-03-21,2013,3,gbif
2430241253,41.1941,-121.004172,2013-07-25,2013,7,gbif
2430227769,35.655278,-118.357778,2009-05-17,2009,5,gbif
2430218145,33.864444,-117.085972,2005-07-13,2005,7,gbif
2430191205,33.73071,-117.044569,2005-07-19,2005,7,gbif
2430172117,33.75,-117.033333,2003-04-09,2003,4,gbif
2430165034,33.962972,-117.072611,2010-09-08,2010,9,gbif
2430137739,35.241167,-119.250167,2001-04-27,2001,4,gbif
2430117114,32.841389,-116.981111,2006-09-26,2006,9,gbif
2430117049,33.483333,-117.141667,2008-09-19,2008,9,gbif
2430056484,35.35,-119.15,2003-11-25,2003,11,gbif
2422536112,34.31261,-117.43811,2017-11-13,2017,11,gbif
2422535335,35.32222,-119.36417,2004-04-03,2004,4,gbif
2422530929,33.69111,-116.98083,2016-05-19,2016,5,gbif
2422528706,33.79861,-117.02361,2006-04-21,2006,4,gbif
2422528361,33.74583,-117.03889,2006-05-31,2006,5,gbif
2422527831,33.69917,-117.07694,2006-08-10,2006,8,gbif
2422527702,33.59833,-117.14167,2012-05-21,2012,5,gbif
2422527536,33.66281,-117.30319,2018-05-03,2018,5,gbif
2422526467,33.52472,-117.17111,2005-04-07,2005,4,gbif
2422526181,33.81667,-117.0125,2005-05-16,2005,5,gbif
2422524806,33.53639,-117.17417,2005-04-07,2005,4,gbif
2422524766,33.855,-117.12306,2004-05-06,2004,5,gbif
2422524674,33.60333,-117.11472,2011-06-14,2011,6,gbif
2422524366,33.68361,-117.33931,2018-06-12,2018,6,gbif
2422523863,33.84167,-117.13333,2005-04-08,2005,4,gbif
2422519531,33.70786,-117.04514,2017-05-18,2017,5,gbif
2422518997,33.9195,-117.28481,2012-06-25,2012,6,gbif
2422518496,33.67144,-117.17628,2016-04-24,2016,4,gbif
2422515476,33.51261,-117.16561,2012-05-02,2012,5,gbif
2422512252,35.75989,-118.91831,2015-08-10,2015,8,gbif
2422510182,33.52417,-117.17667,2005-06-28,2005,6,gbif
2422510025,33.52694,-117.1725,2005-05-24,2005,5,gbif
2422509168,33.54114,-117.1725,2005-06-28,2005,6,gbif
2422509038,33.68603,-117.11792,2015-04-06,2015,4,gbif
2422508898,33.79833,-117.00528,2005-05-16,2005,5,gbif
2422508663,33.77183,-117.03428,2009-09-24,2009,9,gbif
2422508061,36.21528,-119.21611,2015-10-28,2015,10,gbif
2422507196,33.77278,-117.03333,2006-06-27,2006,6,gbif
2422506927,33.71111,-117.04583,2006-06-14,2006,6,gbif
2422505693,34.72222,-118.13518,2014-05-04,2014,5,gbif
2422505203,33.96917,-117.07556,2011-06-06,2011,6,gbif
2422504429,33.91543,-117.25675,2015-03-25,2015,3,gbif
2422502585,33.69065,-117.34663,2015-05-18,2015,5,gbif
2422501779,33.82,-117.02278,2015-02-19,2015,2,gbif
2422501415,34.07156,-117.26372,2003-06-12,2003,6,gbif
2422500827,33.68398,-117.34057,2015-04-08,2015,4,gbif
2422500467,33.63806,-117.29139,2013-04-02,2013,4,gbif
2422500403,33.69203,-117.34882,2015-05-18,2015,5,gbif
2422499829,33.69889,-117.0925,2013-05-07,2013,5,gbif
2422499816,34.0695,-117.27592,2003-06-12,2003,6,gbif
2422498631,33.75222,-117.03278,2014-08-27,2014,8,gbif
2422493879,33.79333,-117.19056,2014-05-13,2014,5,gbif
2422493009,33.74111,-117.04222,2013-04-12,2013,4,gbif
2422489082,33.82057,-117.0039,2008-05-03,2008,5,gbif
2422485894,33.92445,-117.30383,2010-06-05,2010,6,gbif
2422478900,33.68944,-117.34472,2012-05-27,2012,5,gbif
2422478893,34.76044,-118.14542,2010-05-19,2010,5,gbif
2422471938,36.73528,-120.17778,2011-08-11,2011,8,gbif
2422464559,33.69556,-117.11917,2010-05-19,2010,5,gbif
2422464116,33.76972,-117.03056,2010-05-03,2010,5,gbif
2422463153,33.86667,-116.9325,2007-08-10,2007,8,gbif
2422462963,33.92583,-117.46194,2009-06-23,2009,6,gbif
2422462595,33.80444,-117.35,2008-05-23,2008,5,gbif
2422453828,33.68833,-117.34111,2009-07-13,2009,7,gbif
2422452340,33.69417,-117.11861,2005-07-12,2005,7,gbif
2422448623,33.69472,-117.18056,2008-06-26,2008,6,gbif
2422441369,33.87222,-117.12028,2006-06-01,2006,6,gbif
2422440814,33.86583,-116.95,2007-10-11,2007,10,gbif
2422439695,33.87083,-117.1225,2006-05-09,2006,5,gbif
2422437933,33.96111,-117.06944,2007-06-27,2007,6,gbif
2422435290,34.06139,-117.29222,2003-04-21,2003,4,gbif
2422432922,33.61972,-117.30306,2005-08-28,2005,8,gbif
2422429525,34.82056,-118.16528,2005-05-19,2005,5,gbif
2422418609,33.86639,-117.25472,2005-09-23,2005,9,gbif
2422418604,33.74583,-117.04028,2005-04-01,2005,4,gbif
2422418136,34.78194,-118.16806,2005-09-27,2005,9,gbif
2422417465,35.13278,-120.36639,2005-06-07,2005,6,gbif
2422410536,33.6325,-117.29667,2005-05-19,2005,5,gbif
2422410385,33.61694,-117.30722,2003-05-29,2003,5,gbif
2422398066,33.75444,-117.02917,2004-04-02,2004,4,gbif
2422387050,33.87028,-117.11972,2002-05-19,2002,5,gbif
2422386194,33.65222,-117.29917,2003-05-27,2003,5,gbif
2422385262,33.65278,-117.3075,2003-05-27,2003,5,gbif
2422384440,33.65472,-117.30389,2003-05-27,2003,5,gbif
2422376901,33.70333,-117.09167,2003-06-12,2003,6,gbif
2422376274,33.745,-117.03333,2003-05-09,2003,5,gbif
2422350939,36.73417,-120.25444,2002-04-23,2002,4,gbif
2422326326,33.7,-116.96667,2001-05-03,2001,5,gbif
2421778870,38.48039,-121.69549,2017-04-29,2017,4,gbif
2421778390,38.4803,-121.67631,2017-06-10,2017,6,gbif
2421772252,38.24,-121.8425,2013-06-14,2013,6,gbif
2421770706,37.841111,-121.695833,2013-06-21,2013,6,gbif
2421769025,37.714542,-121.608614,2013-10-01,2013,10,gbif
2421768163,38.271944,-121.908611,2014-04-23,2014,4,gbif
2421747088,38.6417727,-121.7166063,2012-04-19,2012,4,gbif
2421736549,37.741065999999996,-121.674262,2011-08-30,2011,8,gbif
2421711727,36.936353,-119.733238,2008-07-01,2008,7,gbif
2421711725,35.655384,-118.840634,2008-07-23,2008,7,gbif
2421710482,37.132042,-120.783222,2008-04-16,2008,4,gbif
2421710391,35.61397,-118.48719,2008-08-27,2008,8,gbif
2421709375,38.555606,-121.722795,2009-06-20,2009,6,gbif
2421708945,38.641823,-121.720737,2009-05-13,2009,5,gbif
2421708414,38.071667,-122.527222,2002-08-01,2002,8,gbif
2421707209,37.725565,-121.73748,2005-05-16,2005,5,gbif
2421706443,38.645605,-121.715533,2008-05-12,2008,5,gbif
2421695372,36.08326,-118.932372,2006-04-18,2006,4,gbif
2421694833,36.447758,-119.303818,2003-03-31,2003,3,gbif
2421694016,36.101933,-118.923665,2006-04-19,2006,4,gbif
2421684738,38.543859,-121.851873,2003-05-18,2003,5,gbif
2418056160,39.316111,-122.277778,2011-04-27,2011,4,gbif
2418055747,40.321944,-120.394722,2008-08-02,2008,8,gbif
2397671593,36.327149,-119.175123,2019-06-06,2019,6,gbif
2283097371,33.804878,-117.349936,2019-06-23,2019,6,gbif
2283028698,36.327197,-119.182305,2019-06-12,2019,6,gbif
2270549399,34.7933,-118.1027,2018-08-03,2018,8,gbif
2270231509,35.769723,-120.292041,2015-03-23,2015,3,gbif
2270230932,35.843216,-120.292135,2015-04-10,2015,4,gbif
2270221348,35.701261,-120.71125,2012-09-09,2012,9,gbif
2270180798,35.30726,-119.976,2010-06-01,2010,6,gbif
2269307177,38.228695,-122.59835,2019-06-18,2019,6,gbif
2265795017,36.355386,-119.172118,2019-05-09,2019,5,gbif
2242863565,37.486285,-121.967901,2019-05-05,2019,5,gbif
2238885479,37.487475,-121.968863,2019-04-27,2019,4,gbif
2235479637,35.442148,-119.43483,2019-03-28,2019,3,gbif
1899736301,36.728611,-120.269167,2002-04-23,2002,4,gbif
1891354603,38.009111,-121.728407,2015-07-12,2015,7,gbif
1891308630,36.372613,-120.993971,2018-08-11,2018,8,gbif
1883464318,37.071114,-121.075525,2018-06-20,2018,6,gbif
1702462445,36.208933,-119.198307,2017-11-02,2017,11,gbif
1571192759,37.707627,-122.20235,2017-06-27,2017,6,gbif
1571178180,38.001317,-121.710975,2017-06-24,2017,6,gbif
1563432991,38.121184,-122.474312,2017-05-28,2017,5,gbif
1426403259,37.747999,-122.235541,2012-08-05,2012,8,gbif
1426373180,34.730353,-118.141092,2011-05-04,2011,5,gbif
1315058995,37.884722,-121.995651,2016-09-10,2016,9,gbif
1098918066,37.649244,-122.149037,2015-06-21,2015,6,gbif
1042813043,37.798527,-122.479294,2014-08-13,2014,8,gbif
1038288435,37.719329,-121.742217,2014-06-04,2014,6,gbif
io57723,37.550591,-121.960052,2021-09-29,2021,9,calflora
JEPS111721,38.054444,-122.225833,2004-06-19,2004,6,calflora
