id,lat,lon,date,year,month,source
2850996358,35.239937,-119.902901,2019-03-29,2019,3,gbif
2850992359,33.888508,-117.098258,2019-03-31,2019,3,gbif
2850965371,35.030333,-119.4841,2019-03-31,2019,3,gbif
2850960370,35.202788,-119.855003,2019-03-25,2019,3,gbif
2850957366,36.196045,-119.199272,2019-03-23,2019,3,gbif
2850956374,35.031733,-119.482728,2019-04-08,2019,4,gbif
2850955370,35.870627,-120.320605,2019-02-22,2019,2,gbif
2850948378,35.009193,-119.515298,2019-04-06,2019,4,gbif
2850943499,34.989181,-119.480462,2020-04-17,2020,4,gbif
2850645379,36.20928,-119.19973,2019-03-23,2019,3,gbif
2850611383,35.206564,-119.854772,2019-04-11,2019,4,gbif
2850610357,35.77031,-120.240848,2019-02-23,2019,2,gbif
2850608365,35.117146,-119.620934,2019-04-13,2019,4,gbif
2850601533,34.869998,-119.310801,2020-05-09,2020,5,gbif
2850600363,34.990647,-119.482958,2019-04-06,2019,4,gbif
2850600357,35.471432,-120.386787,2019-03-13,2019,3,gbif
2850599367,35.034711,-119.484375,2019-03-22,2019,3,gbif
2850590458,35.203422,-119.850057,2020-03-01,2020,3,gbif
2850586363,35.28373,-119.95855,2019-03-26,2019,3,gbif
2850577366,35.008199,-119.516066,2019-04-06,2019,4,gbif
2850571362,35.189724,-119.853333,2019-03-22,2019,3,gbif
2850570482,35.079308,-118.71765,2020-02-22,2020,2,gbif
2850569368,35.241665,-119.902779,2019-04-07,2019,4,gbif
2850563377,34.986195,-119.432388,2019-03-30,2019,3,gbif
2850556374,35.088361,-119.649772,2019-03-17,2019,3,gbif
2850549366,34.99501,-119.517555,2019-03-23,2019,3,gbif
2850546372,34.990066,-119.482225,2019-04-12,2019,4,gbif
2850546369,35.033061,-119.489487,2019-03-31,2019,3,gbif
2850545353,35.013159,-119.527216,2019-04-12,2019,4,gbif
2850544370,35.203338,-119.854172,2019-03-30,2019,3,gbif
2850532359,36.374633,-120.99315,2019-04-07,2019,4,gbif
2610089838,34.911111,-119.285833,2004-05-04,2004,5,gbif
2610076327,33.765,-117.73472,2012-04-27,2012,4,gbif
2580106199,35.022781,-119.607208,2020-03-07,2020,3,gbif
2576411590,38.524307,-121.788323,2020-02-29,2020,2,gbif
2574142032,36.561164,-120.839317,2020-02-01,2020,2,gbif
2573846995,36.589911,-120.698639,2020-02-02,2020,2,gbif
2573795990,35.241834,-119.903927,2015-03-13,2015,3,gbif
2563449971,36.534722,-120.824387,2016-03-12,2016,3,gbif
2563449967,36.535197,-120.833337,2016-03-12,2016,3,gbif
2563448017,36.671902,-120.866341,2016-02-15,2016,2,gbif
2563447848,36.823262,-121.281487,2016-02-13,2016,2,gbif
2563440115,36.626953,-120.690325,2019-03-16,2019,3,gbif
2557648130,36.509535,-120.687758,2019-03-30,2019,3,gbif
2557648127,36.521862,-120.662918,2019-03-30,2019,3,gbif
2557648120,36.510022,-120.687022,2019-03-30,2019,3,gbif
2557648112,36.512203,-120.680645,2019-03-30,2019,3,gbif
2459171967,36.56186,-120.83842,2019-03-17,2019,3,gbif
2459171120,35.86891,-120.245573,2018-05-10,2018,5,gbif
2430560182,34.83497,-119.54905,2016-03-16,2016,3,gbif
2430530183,35.1755,-118.3365,2001-04-26,2001,4,gbif
2430460636,34.841208,-118.73708,2014-05-03,2014,5,gbif
2430408356,34.94404,-119.39791,2009-03-30,2009,3,gbif
2430404682,34.94695,-119.40093,2009-03-30,2009,3,gbif
2430380744,34.96286,-119.42877,2009-03-17,2009,3,gbif
2430354436,34.7793984,-118.8085745,2006-05-15,2006,5,gbif
2430350013,34.96678,-119.44164,2009-03-17,2009,3,gbif
2430296492,34.95036,-119.4462,2010-03-30,2010,3,gbif
2430223523,34.95959,-119.43227,2010-04-06,2010,4,gbif
2430212350,34.90241,-119.38576,2009-05-19,2009,5,gbif
2430153065,34.848758,-118.68244,2014-04-16,2014,4,gbif
2430110872,34.953,-119.371806,2009-04-23,2009,4,gbif
2430058558,34.838089,-118.72929,2014-05-03,2014,5,gbif
2430051436,33.869444,-117.129167,2002-04-07,2002,4,gbif
2422525754,35.12222,-118.38,2017-04-14,2017,4,gbif
2422524991,34.80631,-118.6895,2008-04-10,2008,4,gbif
2422519216,34.7955,-118.69864,2008-04-14,2008,4,gbif
2422517419,35.72583,-118.91778,2016-03-20,2016,3,gbif
2422514114,34.79722,-118.7825,2006-04-12,2006,4,gbif
2422510540,35.13131,-118.462,2016-04-11,2016,4,gbif
2422509605,35.12856,-118.42083,2016-04-11,2016,4,gbif
2422502196,35.10968,-118.42833,2015-05-06,2015,5,gbif
2422459047,34.8375,-118.71167,2010-04-13,2010,4,gbif
2422458960,34.84472,-118.7125,2010-04-13,2010,4,gbif
2422458792,34.84269,-118.69264,2010-04-06,2010,4,gbif
2422456059,34.84278,-118.69528,2010-03-30,2010,3,gbif
2422444470,36.44833,-120.66944,2008-05-04,2008,5,gbif
2422444152,34.77935,-118.66728,2008-04-25,2008,4,gbif
2422438100,34.80417,-118.74917,2007-04-19,2007,4,gbif
2422436927,34.79944,-118.75833,2006-04-18,2006,4,gbif
2422436430,34.82639,-118.79611,2007-05-04,2007,5,gbif
2422435756,34.77306,-118.65056,2007-04-25,2007,4,gbif
2422435659,34.89222,-118.88861,2007-04-26,2007,4,gbif
2422335344,33.80853,-117.421,2000-04-15,2000,4,gbif
2421771164,35.195,-119.903889,2008-03-19,2008,3,gbif
2421768226,35.176944,-119.961944,2008-04-15,2008,4,gbif
2421746500,35.241144,-119.259997,2001-04-27,2001,4,gbif
2421709868,35.270831,-119.94279,2008-03-25,2008,3,gbif
2421707286,36.334167,-120.336111,2001-04-23,2001,4,gbif
2421684104,34.938056,-119.486222,2003-03-27,2003,3,gbif
2421684084,35.305,-119.983889,2003-03-26,2003,3,gbif
2382639129,33.80739,-117.45131,2008-03-12,2008,3,gbif
2270206316,35.031667,-119.658056,2005-03-24,2005,3,gbif
2236849003,35.286097,-119.901725,2017-04-03,2017,4,gbif
2234762067,35.236438,-119.904013,2019-03-23,2019,3,gbif
2028489514,35.146131,-119.773378,2019-03-15,2019,3,gbif
2028482495,34.994774,-119.494659,2019-03-17,2019,3,gbif
2028480450,35.055889,-119.587792,2019-03-17,2019,3,gbif
2013714875,35.209185,-119.897474,2019-03-09,2019,3,gbif
2012978125,36.676138,-120.865158,2019-03-02,2019,3,gbif
1944422647,33.585345,-117.81796,2017-03-24,2017,3,gbif
1944422021,33.696548,-117.689774,2017-03-14,2017,3,gbif
1621779504,34.818817,-118.729848,2017-04-15,2017,4,gbif
oe6682,36.409514,-120.662835,2014-05-14,2014,5,calflora
oe6687,36.407571,-120.654252,2014-05-14,2014,5,calflora
oe6701,36.403245,-120.641481,2014-05-14,2014,5,calflora
oe6816,36.361409,-120.79119,2014-04-15,2014,4,calflora
oe6817,36.403085,-120.747669,2014-04-15,2014,4,calflora
oe4625,36.882814,-121.39142,2013-03-12,2013,3,calflora
