observation_id,authorplotcode_vb,project_id_name,date,latitude,longitude,spp
83448,B06190921,San Joaquin Valley and Southern Foothills,2008-06-19,34.9491978361268,-119.185330905258,a_menziesii
83450,B06241117,San Joaquin Valley and Southern Foothills,2008-06-24,35.4174673930645,-118.977393452842,a_menziesii
83451,B06241247,San Joaquin Valley and Southern Foothills,2008-06-24,35.4139708124699,-118.985556195516,a_menziesii
83452,B06241317,San Joaquin Valley and Southern Foothills,2008-06-24,35.4142292461577,-118.985738734613,a_menziesii
83453,B06241359,San Joaquin Valley and Southern Foothills,2008-06-24,35.4159999913197,-118.992620985675,a_menziesii
83454,B06241420,San Joaquin Valley and Southern Foothills,2008-06-24,35.4143367902922,-118.990157314415,a_menziesii
83455,B06250931,San Joaquin Valley and Southern Foothills,2008-06-25,35.4261920922077,-118.833586213066,a_menziesii
83456,B06251035,San Joaquin Valley and Southern Foothills,2008-06-25,35.4259862978254,-118.834077188058,a_menziesii
83464,J04291351,San Joaquin Valley and Southern Foothills,2008-04-29,35.9154920388672,-119.382007945722,a_menziesii
83465,J04301114,San Joaquin Valley and Southern Foothills,2008-04-30,35.9076019688802,-119.397105251175,a_menziesii
83469,J06161620,San Joaquin Valley and Southern Foothills,2008-06-16,34.9795644784093,-119.185644826829,a_menziesii
83470,J06171430,San Joaquin Valley and Southern Foothills,2008-06-17,34.9447728095433,-119.154984269879,a_menziesii
83473,KGS06111145,San Joaquin Valley and Southern Foothills,2008-06-11,36.9759959379403,-119.73148658865,a_menziesii
83474,L04241005,San Joaquin Valley and Southern Foothills,2008-04-24,35.7198566371027,-119.640213076394,a_menziesii
83477,C04221630,San Joaquin Valley and Southern Foothills,2008-04-22,35.7746620408014,-119.630953530439,a_menziesii
83479,C04240930,San Joaquin Valley and Southern Foothills,2008-04-24,35.6292125635796,-119.560784739906,a_menziesii
83481,C04300955,San Joaquin Valley and Southern Foothills,2008-04-30,35.863351863087,-119.541835926948,a_menziesii
83517,C05151107,San Joaquin Valley and Southern Foothills,2008-05-15,37.2517658836643,-120.714058744794,a_menziesii
83525,C05201440,San Joaquin Valley and Southern Foothills,2008-05-20,37.2299045036775,-120.873749480449,a_menziesii
83527,C06031643,San Joaquin Valley and Southern Foothills,2008-06-03,36.754257094641,-119.445206609572,a_menziesii
83529,E06260926,San Joaquin Valley and Southern Foothills,2008-06-26,36.8567077886017,-119.81297680898,a_menziesii
83531,E04151021,San Joaquin Valley and Southern Foothills,2008-04-15,37.2658219906358,-120.853457213749,a_menziesii
83533,E04161118,San Joaquin Valley and Southern Foothills,2008-04-16,37.1320643845344,-120.783221876729,a_menziesii
83535,E04231518,San Joaquin Valley and Southern Foothills,2008-04-23,35.3441858180885,-119.475292708353,a_menziesii
83548,E06040934,San Joaquin Valley and Southern Foothills,2008-06-04,36.9254983802324,-119.745778554037,a_menziesii
83551,E06101317,San Joaquin Valley and Southern Foothills,2008-06-10,36.9182144565325,-119.763362278809,a_menziesii
83561,G04161120,San Joaquin Valley and Southern Foothills,2008-04-16,37.2898497726038,-120.860974924474,a_menziesii
83563,G04221340,San Joaquin Valley and Southern Foothills,2008-04-22,35.7798222853358,-119.621666502596,a_menziesii
83564,G04221440,San Joaquin Valley and Southern Foothills,2008-04-22,35.7770432531694,-119.620148386308,a_menziesii
83565,G04221610,San Joaquin Valley and Southern Foothills,2008-04-22,35.7744461817944,-119.633401786782,a_menziesii
83569,G06091630,San Joaquin Valley and Southern Foothills,2008-06-09,36.9629134192125,-119.740373368187,a_menziesii
83572,H04151330,San Joaquin Valley and Southern Foothills,2008-04-15,37.2930522618454,-120.879169635693,a_menziesii
83575,H04221610,San Joaquin Valley and Southern Foothills,2008-04-22,35.7762743948857,-119.634291646741,a_menziesii
83576,H04231300,San Joaquin Valley and Southern Foothills,2008-04-23,35.6724764210921,-119.612416172216,a_menziesii
83577,H04231550,San Joaquin Valley and Southern Foothills,2008-04-23,35.6709865514174,-119.620000342691,a_menziesii
83595,PVER019,CDFG lands Region4 2004-2005,2005-05-09,36.15832,-120.24731,a_menziesii
83596,PVER020,CDFG lands Region4 2004-2005,2005-06-08,36.15468,-120.24863,a_menziesii
83597,PVER021,CDFG lands Region4 2004-2005,2005-06-08,36.15434,-120.25301,a_menziesii
83598,PVER022,CDFG lands Region4 2004-2005,2005-06-08,36.15329,-120.2547,a_menziesii
83599,PVER023,CDFG lands Region4 2004-2005,2005-06-08,36.15283,-120.25477,a_menziesii
83601,SEMI008,CDFG lands Region4 2004-2005,2005-03-17,35.63215,-119.65643,a_menziesii
83602,SEMI009,CDFG lands Region4 2004-2005,2005-05-16,35.62492,-119.6133,a_menziesii
83603,SEMI010,CDFG lands Region4 2004-2005,2005-05-16,35.62422,-119.61378,a_menziesii
83605,LPWA011,CDFG lands Region4 2004-2005,2005-05-05,36.78528,-120.78737,a_menziesii
83606,LPWA012,CDFG lands Region4 2004-2005,2005-05-05,36.78553,-120.7877,a_menziesii
83611,LPWA023,CDFG lands Region4 2004-2005,2005-05-12,36.77839,-120.80678,a_menziesii
83620,LPWA032,CDFG lands Region4 2004-2005,2005-06-02,36.77369,-120.81784,a_menziesii
83622,PVER001,CDFG lands Region4 2004-2005,2005-02-23,36.16522,-120.25104,a_menziesii
83623,PVER003,CDFG lands Region4 2004-2005,2005-02-23,36.15585,-120.24939,a_menziesii
83624,PVER005,CDFG lands Region4 2004-2005,2005-03-29,36.15324,-120.24865,a_menziesii
83626,PVER007,CDFG lands Region4 2004-2005,2005-03-29,36.15687,-120.25195,a_menziesii
83627,PVER008,CDFG lands Region4 2004-2005,2005-05-02,36.1523,-120.25871,a_menziesii
83628,PVER009,CDFG lands Region4 2004-2005,2005-05-02,36.12719,-120.21295,a_menziesii
83629,PVER010,CDFG lands Region4 2004-2005,2005-05-02,36.12495,-120.21319,a_menziesii
83630,PVER011,CDFG lands Region4 2004-2005,2005-05-02,36.15964,-120.25868,a_menziesii
83631,PVER012,CDFG lands Region4 2004-2005,2005-05-02,36.15131,-120.25256,a_menziesii
83632,PVER013,CDFG lands Region4 2004-2005,2005-05-02,36.15372,-120.25378,a_menziesii
83633,PVER016,CDFG lands Region4 2004-2005,2005-05-09,36.15536,-120.26001,a_menziesii
83634,PVER017,CDFG lands Region4 2004-2005,2005-05-09,36.15723,-120.26054,a_menziesii
83635,PVER018,CDFG lands Region4 2004-2005,2005-05-09,36.15945,-120.26154,a_menziesii
83636,PVER026,CDFG lands Region4 2004-2005,2005-06-09,36.1474,-120.26244,a_menziesii
83637,PVER027,CDFG lands Region4 2004-2005,2005-06-09,36.15001,-120.2594,a_menziesii
83638,SCER001,CDFG lands Region4 2004-2005,2005-04-28,36.48714,-119.23664,a_menziesii
83639,SCER002,CDFG lands Region4 2004-2005,2005-04-28,36.48745,-119.2386,a_menziesii
83640,SCER003,CDFG lands Region4 2004-2005,2005-05-04,36.44776,-119.26723,a_menziesii
83642,SCER005,CDFG lands Region4 2004-2005,2005-05-04,36.44516,-119.26721,a_menziesii
83645,SCER008,CDFG lands Region4 2004-2005,2005-05-04,36.43695,-119.3083,a_menziesii
83646,SCER009,CDFG lands Region4 2004-2005,2005-05-04,36.48304,-119.23922,a_menziesii
83652,SCER015,CDFG lands Region4 2004-2005,2005-05-26,36.47667,-119.24834,a_menziesii
83654,SEMI001,CDFG lands Region4 2004-2005,2005-03-08,35.65407,-119.61832,a_menziesii
83655,SEMI002,CDFG lands Region4 2004-2005,2005-03-16,35.65834,-119.61427,a_menziesii
83657,SEMI004,CDFG lands Region4 2004-2005,2005-03-16,35.66399,-119.61775,a_menziesii
83658,SEMI005,CDFG lands Region4 2004-2005,2005-03-16,35.66025,119.65968,a_menziesii
83659,SEMI006,CDFG lands Region4 2004-2005,2005-03-17,35.37223,119.65521,a_menziesii
83660,SEMI007,CDFG lands Region4 2004-2005,2005-03-17,35.67413,-119.65467,a_menziesii
83661,SEMI012,CDFG lands Region4 2004-2005,2005-05-16,35.63356,-119.65067,a_menziesii
83663,SEMI014,CDFG lands Region4 2004-2005,2005-05-16,35.66808,-119.65525,a_menziesii
83666,SEMI017,CDFG lands Region4 2004-2005,2005-05-17,35.70149,-119.66443,a_menziesii
83667,SEMI018,CDFG lands Region4 2004-2005,2005-05-17,35.70155,-119.659,a_menziesii
83668,SEMI019,CDFG lands Region4 2004-2005,2005-05-17,35.69764,-119.65777,a_menziesii
83669,SEMI020,CDFG lands Region4 2004-2005,2005-05-17,35.69053,-119.66121,a_menziesii
83670,SEMI021,CDFG lands Region4 2004-2005,2005-05-17,35.64659,-119.63331,a_menziesii
83671,SEMI022,CDFG lands Region4 2004-2005,2005-05-17,35.65387,-119.55157,a_menziesii
83672,SEMI023,CDFG lands Region4 2004-2005,2005-05-18,35.70065,-119.61108,a_menziesii
83673,SEMI024,CDFG lands Region4 2004-2005,2005-05-18,35.70191,-119.61499,a_menziesii
83674,SEMI025,CDFG lands Region4 2004-2005,2005-05-18,35.7019,-119.61411,a_menziesii
83675,SEMI026,CDFG lands Region4 2004-2005,2005-05-18,35.67558,-119.59959,a_menziesii
83676,SEMI027,CDFG lands Region4 2004-2005,2005-05-18,35.67421,-119.59783,a_menziesii
83677,SEMI028,CDFG lands Region4 2004-2005,2005-05-18,35.66783,-119.59509,a_menziesii
83679,SEMI030,CDFG lands Region4 2004-2005,2005-05-18,35.68071,-119.60542,a_menziesii
83680,SEMI031,CDFG lands Region4 2004-2005,2004-09-28,35.65883,-119.61994,a_menziesii
83682,SEMI033,CDFG lands Region4 2004-2005,2004-09-28,35.65609,-119.61609,a_menziesii
83683,SEMI034,CDFG lands Region4 2004-2005,2004-09-28,35.65513,-119.61409,a_menziesii
83684,ALER001,CDFG lands Region4 2004-2005,2005-03-04,35.85821,-119.36679,a_menziesii
83685,ALER002,CDFG lands Region4 2004-2005,2005-04-26,35.79097,-119.38265,a_menziesii
83686,ALER003,CDFG lands Region4 2004-2005,2005-04-26,35.79209,-119.37824,a_menziesii
83687,ALER004,CDFG lands Region4 2004-2005,2005-04-26,35.79104,-119.37562,a_menziesii
83688,ALER005,CDFG lands Region4 2004-2005,2005-04-26,35.80369,-119.35387,a_menziesii
83689,ALER006,CDFG lands Region4 2004-2005,2005-04-26,35.85201,-119.32932,a_menziesii
83693,ALER010,CDFG lands Region4 2004-2005,2005-04-27,35.80051,-119.38243,a_menziesii
83696,ALER013,CDFG lands Region4 2004-2005,2005-04-27,35.78311,-119.41675,a_menziesii
83706,ASER001,CDFG lands Region4 2004-2005,2004-03-23,36.7212885505638,-120.263461066289,a_menziesii
83707,ASER002,CDFG lands Region4 2004-2005,2004-03-23,36.7183190005994,-120.269141166089,a_menziesii
83708,ASER003,CDFG lands Region4 2004-2005,2004-03-23,36.7280925587357,-120.289831398163,a_menziesii
83709,ASER004,CDFG lands Region4 2004-2005,2004-04-19,36.7314712504045,-120.297717801032,a_menziesii
83710,ASER005,CDFG lands Region4 2004-2005,2004-04-19,36.7294433951689,-120.302871830982,a_menziesii
83712,ASER007,CDFG lands Region4 2004-2005,2004-04-28,36.726862812089,-120.285698743463,a_menziesii
83713,ASER008,CDFG lands Region4 2004-2005,2004-05-07,36.7334248825402,-120.280630751184,a_menziesii
83714,ASER009,CDFG lands Region4 2004-2005,2004-05-07,36.7298567720001,-120.282234527681,a_menziesii
83715,ASER010,CDFG lands Region4 2004-2005,2004-05-07,36.7270453438441,-120.283430831251,a_menziesii
83716,ASER011,CDFG lands Region4 2004-2005,2004-05-07,36.7233057796007,-120.283842510048,a_menziesii
83717,ASER012,CDFG lands Region4 2004-2005,2004-05-07,36.7309875861099,-120.279664342079,a_menziesii
83718,ASER013,CDFG lands Region4 2004-2005,2004-05-20,36.7311375276366,-120.294930482074,a_menziesii
83719,ASER014,CDFG lands Region4 2004-2005,2004-05-20,36.7288579915223,-120.294159624344,a_menziesii
83720,ASER015,CDFG lands Region4 2004-2005,2004-05-20,36.7216952361781,-120.280406523069,a_menziesii
83721,ASER016,CDFG lands Region4 2004-2005,2004-05-20,36.7193383126472,-120.2786202225,a_menziesii
83722,ASER017,CDFG lands Region4 2004-2005,2004-05-20,36.7181362403684,-120.274532017622,a_menziesii
83723,ASER018,CDFG lands Region4 2004-2005,2004-05-20,36.7214059119341,-120.274853003182,a_menziesii
83724,ASER019,CDFG lands Region4 2004-2005,2004-05-18,36.7214646490959,-120.269947683988,a_menziesii
83725,ASER020,CDFG lands Region4 2004-2005,2004-05-24,36.732277560681,-120.286426101789,a_menziesii
83727,ASER022,CDFG lands Region4 2004-2005,2004-05-25,36.7338026370105,-120.296012546082,a_menziesii
83728,ASER023,CDFG lands Region4 2004-2005,2004-05-25,36.7320838452963,-120.295725781063,a_menziesii
83729,ASER024,CDFG lands Region4 2004-2005,2004-06-07,36.7331540179037,-120.303962354981,a_menziesii
83730,ASER025,CDFG lands Region4 2004-2005,2004-06-07,36.7334446612556,-120.300089413149,a_menziesii
83732,ASER027,CDFG lands Region4 2004-2005,2004-06-07,36.7276852855436,-120.304825419722,a_menziesii
83734,ASER029,CDFG lands Region4 2004-2005,2004-06-16,36.7288020717482,-120.286167834336,a_menziesii
83735,ASER030,CDFG lands Region4 2004-2005,2004-06-16,36.7234493742504,-120.286580210336,a_menziesii
83736,ASER031,CDFG lands Region4 2004-2005,2004-06-16,36.7203147119051,-120.286645776589,a_menziesii
83737,ASER032,CDFG lands Region4 2004-2005,2004-06-16,36.7193299100785,-120.284956511133,a_menziesii
83738,ASER033,CDFG lands Region4 2004-2005,2004-06-16,36.7170701298246,-120.287028630368,a_menziesii
83739,ASER034,CDFG lands Region4 2004-2005,2004-08-17,36.7099258201813,-120.280810460826,a_menziesii
83741,ASER036,CDFG lands Region4 2004-2005,2004-08-17,36.7087269987687,-120.276073414583,a_menziesii
83742,ASER037,CDFG lands Region4 2004-2005,2004-08-17,36.7057144463875,-120.271635728581,a_menziesii
83744,BUER001,CDFG lands Region4 2004-2005,2005-04-05,35.44778,-119.4017,a_menziesii
83745,BUER002,CDFG lands Region4 2004-2005,2005-04-05,35.46909,-119.40479,a_menziesii
83746,BUER003,CDFG lands Region4 2004-2005,2005-04-05,35.46562,-119.40479,a_menziesii
83747,BUER004,CDFG lands Region4 2004-2005,2005-04-05,35.46297,-119.40511,a_menziesii
83749,BUER006,CDFG lands Region4 2004-2005,2005-04-06,35.45471,-119.38799,a_menziesii
83751,BUER008,CDFG lands Region4 2004-2005,2005-04-06,35.45197,-119.39398,a_menziesii
83752,BUER009,CDFG lands Region4 2004-2005,2005-04-06,35.4394,-119.38445,a_menziesii
83753,BUER010,CDFG lands Region4 2004-2005,2005-04-06,35.43666,-119.38631,a_menziesii
83755,BUER012,CDFG lands Region4 2004-2005,2005-04-06,35.45722,-119.41196,a_menziesii
83756,BUER013,CDFG lands Region4 2004-2005,2005-04-06,35.46692,-119.40369,a_menziesii
83757,BUER014,CDFG lands Region4 2004-2005,2005-05-25,35.44422,-119.39565,a_menziesii
83759,BUER016,CDFG lands Region4 2004-2005,2005-05-24,35.45348,-119.39454,a_menziesii
83760,BUER017,CDFG lands Region4 2004-2005,2005-05-24,35.45849,-119.40519,a_menziesii
83761,BUER018,CDFG lands Region4 2004-2005,2005-05-24,35.46305,-119.41096,a_menziesii
83762,BUER019,CDFG lands Region4 2004-2005,2005-05-24,35.46308,-119.40596,a_menziesii
83763,BUER020,CDFG lands Region4 2004-2005,2005-05-24,35.46713,-119.40691,a_menziesii
83769,BUER026,CDFG lands Region4 2004-2005,2005-05-25,35.43761,-119.37859,a_menziesii
83770,BUER027,CDFG lands Region4 2004-2005,2005-05-25,35.43606,-119.37845,a_menziesii
83771,BUER028,CDFG lands Region4 2004-2005,2005-05-25,35.43219,-119.37778,a_menziesii
83772,KEER001,CDFG lands Region4 2004-2005,2004-03-26,36.7267820123419,-120.179592685415,a_menziesii
83773,KEER002,CDFG lands Region4 2004-2005,2004-03-26,36.730991461378,-120.182293522889,a_menziesii
83774,KEER003,CDFG lands Region4 2004-2005,2004-03-26,36.7389048244755,-120.188431112947,a_menziesii
83776,KEER005,CDFG lands Region4 2004-2005,2004-04-08,36.7373683133013,-120.181007800484,a_menziesii
83777,KEER006,CDFG lands Region4 2004-2005,2004-04-19,36.7461202520583,-120.200911024519,a_menziesii
83779,KEER008,CDFG lands Region4 2004-2005,2004-04-28,36.7246349710378,-120.18482088061,a_menziesii
83780,KEER009,CDFG lands Region4 2004-2005,2004-04-28,36.7227369624795,-120.181162419021,a_menziesii
83782,KEER011,CDFG lands Region4 2004-2005,2004-05-11,36.7333200550335,-120.176744670063,a_menziesii
83783,KEER012,CDFG lands Region4 2004-2005,2004-05-11,36.7311348026839,-120.173902649323,a_menziesii
83784,KEER013,CDFG lands Region4 2004-2005,2004-05-11,36.7246560580335,-120.179245081354,a_menziesii
83785,KEER014,CDFG lands Region4 2004-2005,2004-05-11,36.7257045917864,-120.176340789117,a_menziesii
83786,KEER015,CDFG lands Region4 2004-2005,2004-05-11,36.7377999560676,-120.180588921616,a_menziesii
83788,KEER017,CDFG lands Region4 2004-2005,2004-05-25,36.7361042019495,-120.178243737589,a_menziesii
83789,KEER018,CDFG lands Region4 2004-2005,2004-05-25,36.7478627595793,-120.178551992258,a_menziesii
83790,KEER019,CDFG lands Region4 2004-2005,2004-05-25,36.7358928756135,-120.195214155557,a_menziesii
83791,LCWA028,CDFG lands Region4 2004-2005,2004-06-08,37.0938580277107,-121.06785587325,a_menziesii
83793,LPWA002,CDFG lands Region4 2004-2005,2005-03-07,36.77864,-120.80014,a_menziesii
83794,LPWA003,CDFG lands Region4 2004-2005,2005-03-07,36.77877,-120.79896,a_menziesii
83796,LPWA005,CDFG lands Region4 2004-2005,2005-03-14,36.77459,-120.82317,a_menziesii
108642,EASTLK05,Northern Sierra Nevada Foothills,2006-06-22,37.2182496014197,-119.988470705589,a_menziesii
108659,GRNWD002,Northern Sierra Nevada Foothills,2006-06-14,38.8244919712842,-120.951520526741,a_menziesii
108938,PELTON02,Northern Sierra Nevada Foothills,2006-06-05,40.4374942237312,-121.893911641269,a_menziesii
108975,PARDEE06,Northern Sierra Nevada Foothills,2006-05-04,38.2764655556556,-120.866035103297,a_menziesii
109175,SNNR0089,Northern Sierra Nevada Foothills,2005-05-25,39.8011915071789,-121.726042299062,a_menziesii
109217,STRWIA02,Northern Sierra Nevada Foothills,2006-04-12,39.8107703023005,-121.842246188799,a_menziesii
109526,SNNR0525,Northern Sierra Nevada Foothills,2005-07-06,39.4008521678023,-121.348589874919,a_menziesii
135936,1015EK01,Orange County Vegetation,2012-03-22,33.4690793203532,-117.609110661871,a_menziesii
136171,CCBLM236,Inner Central Coast,2004-06-28,36.3089893426384,-120.443567273711,a_menziesii
136217,CCBLM418,Inner Central Coast,2004-05-28,36.3185678573388,-120.459948739251,a_menziesii
136222,CCBLM423,Inner Central Coast,2004-06-22,36.3138952364648,-120.472083205487,a_menziesii
136226,CCBLM427,Inner Central Coast,2004-06-22,36.3229853277886,-120.479151515079,a_menziesii
136229,CCBLM430,Inner Central Coast,2004-06-23,36.304195515307,-120.475402953093,a_menziesii
136233,CCBLM434,Inner Central Coast,2004-06-23,36.3045468336912,-120.471984282266,a_menziesii
136236,CCBLM437,Inner Central Coast,2004-06-23,36.3034988114737,-120.473142758086,a_menziesii
136238,CCBLM439,Inner Central Coast,2004-06-23,36.2999396722706,-120.468503234243,a_menziesii
136239,CCBLM440,Inner Central Coast,2004-06-23,36.302448779185,-120.465694074923,a_menziesii
136240,CCBLM441,Inner Central Coast,2004-06-23,36.3041789206151,-120.466528862626,a_menziesii
136253,CCBLM454,Inner Central Coast,2004-06-24,36.3005728085348,-120.453762953448,a_menziesii
136254,CCBLM455,Inner Central Coast,2004-06-24,36.3005860748967,-120.456501605386,a_menziesii
136255,CCBLM456,Inner Central Coast,2004-06-24,36.3009076730822,-120.45806112641,a_menziesii
136262,CCBLM473,Inner Central Coast,2004-05-04,36.5359663870292,-120.565518777396,a_menziesii
136263,CCBLM474,Inner Central Coast,2004-05-05,36.5396896192701,-120.561157757736,a_menziesii
136264,CCBLM475,Inner Central Coast,2004-05-05,36.5396080504359,-120.564220631293,a_menziesii
136265,CCBLM476,Inner Central Coast,2004-05-05,36.5388325399393,-120.565964982768,a_menziesii
136268,CCBLM479,Inner Central Coast,2004-05-05,36.5397490934717,-120.570247489856,a_menziesii
136269,CCBLM480,Inner Central Coast,2004-05-05,36.5404361267529,-120.57256033344,a_menziesii
136349,1465EK01,Orange County Vegetation,2012-05-11,33.7177931410532,-117.660551432479,a_menziesii
136351,1471EK01,Orange County Vegetation,2012-03-28,33.6518435503545,-117.889540029102,a_menziesii
136415,CCBLM498,Inner Central Coast,2004-05-06,36.5155523438853,-120.564629052836,a_menziesii
136417,CCBLM500,Inner Central Coast,2004-05-06,36.5254128849498,-120.551019976191,a_menziesii
136420,CCBLM045,Inner Central Coast,2004-05-14,36.2955482873861,-120.65250153204,a_menziesii
136477,CVPA0044,Ciervo-Panoche Vegetation,2014-04-14,36.6272812937678,-120.679185165789,a_menziesii
136478,CVPA0045,Ciervo-Panoche Vegetation,2014-04-15,36.6230698407371,-120.798684991601,a_menziesii
136562,CCBLM207,Inner Central Coast,2004-06-17,36.3995601385787,-120.737933648809,a_menziesii
136612,CCBLM567,Inner Central Coast,2005-04-20,36.3246961544626,-120.530420515915,a_menziesii
136624,CVPA0003,Ciervo-Panoche Vegetation,2014-03-26,36.7117112379844,-120.816699658412,a_menziesii
