observation_id,authorplotcode_vb,project_id_name,date,latitude,longitude,spp
83601,SEMI008,CDFG lands Region4 2004-2005,2005-03-17,35.63215,-119.65643,a_polycarpa
83605,LPWA011,CDFG lands Region4 2004-2005,2005-05-05,36.78528,-120.78737,a_polycarpa
83606,LPWA012,CDFG lands Region4 2004-2005,2005-05-05,36.78553,-120.7877,a_polycarpa
83608,LPWA020,CDFG lands Region4 2004-2005,2005-05-10,36.78391,-120.80374,a_polycarpa
83609,LPWA021,CDFG lands Region4 2004-2005,2005-05-10,36.78085,-120.80889,a_polycarpa
83610,LPWA022,CDFG lands Region4 2004-2005,2005-05-10,36.78182,-120.8097,a_polycarpa
83614,LPWA026,CDFG lands Region4 2004-2005,2005-05-12,36.78066,-120.80585,a_polycarpa
83616,LPWA028,CDFG lands Region4 2004-2005,2005-05-12,36.77704,-120.82182,a_polycarpa
83619,LPWA031,CDFG lands Region4 2004-2005,2005-06-02,36.77475,-120.81969,a_polycarpa
83622,PVER001,CDFG lands Region4 2004-2005,2005-02-23,36.16522,-120.25104,a_polycarpa
83624,PVER005,CDFG lands Region4 2004-2005,2005-03-29,36.15324,-120.24865,a_polycarpa
83626,PVER007,CDFG lands Region4 2004-2005,2005-03-29,36.15687,-120.25195,a_polycarpa
83631,PVER012,CDFG lands Region4 2004-2005,2005-05-02,36.15131,-120.25256,a_polycarpa
83637,PVER027,CDFG lands Region4 2004-2005,2005-06-09,36.15001,-120.2594,a_polycarpa
83655,SEMI002,CDFG lands Region4 2004-2005,2005-03-16,35.65834,-119.61427,a_polycarpa
83669,SEMI020,CDFG lands Region4 2004-2005,2005-05-17,35.69053,-119.66121,a_polycarpa
83682,SEMI033,CDFG lands Region4 2004-2005,2004-09-28,35.65609,-119.61609,a_polycarpa
83726,ASER021,CDFG lands Region4 2004-2005,2004-05-25,36.7326056433025,-120.284611947257,a_polycarpa
83744,BUER001,CDFG lands Region4 2004-2005,2005-04-05,35.44778,-119.4017,a_polycarpa
83745,BUER002,CDFG lands Region4 2004-2005,2005-04-05,35.46909,-119.40479,a_polycarpa
83753,BUER010,CDFG lands Region4 2004-2005,2005-04-06,35.43666,-119.38631,a_polycarpa
83759,BUER016,CDFG lands Region4 2004-2005,2005-05-24,35.45348,-119.39454,a_polycarpa
83765,BUER022,CDFG lands Region4 2004-2005,2005-05-25,35.45523,-119.40096,a_polycarpa
83766,BUER023,CDFG lands Region4 2004-2005,2005-05-25,35.45438,-119.39217,a_polycarpa
83767,BUER024,CDFG lands Region4 2004-2005,2005-05-25,35.45597,-119.39359,a_polycarpa
83768,BUER025,CDFG lands Region4 2004-2005,2005-05-25,35.44038,-119.39292,a_polycarpa
83771,BUER028,CDFG lands Region4 2004-2005,2005-05-25,35.43219,-119.37778,a_polycarpa
83778,KEER007,CDFG lands Region4 2004-2005,2004-04-19,36.7429497188974,-120.193714259697,a_polycarpa
83782,KEER011,CDFG lands Region4 2004-2005,2004-05-11,36.7333200550335,-120.176744670063,a_polycarpa
83784,KEER013,CDFG lands Region4 2004-2005,2004-05-11,36.7246560580335,-120.179245081354,a_polycarpa
83792,LPWA001,CDFG lands Region4 2004-2005,2005-02-18,36.77715,-120.80862,a_polycarpa
83796,LPWA005,CDFG lands Region4 2004-2005,2005-03-14,36.77459,-120.82317,a_polycarpa
83797,LPWA006,CDFG lands Region4 2004-2005,2005-03-13,36.77941,-120.80322,a_polycarpa
83798,LPWA007,CDFG lands Region4 2004-2005,2005-04-14,36.78595,-120.81033,a_polycarpa
136133,CVPA0125,Ciervo-Panoche Vegetation,2014-05-06,36.6921498417987,-120.739292537839,a_polycarpa
136476,CVPA0043,Ciervo-Panoche Vegetation,2014-04-14,36.6086378012586,-120.69750806407001,a_polycarpa
136479,CVPA0123,Ciervo-Panoche Vegetation,2014-05-06,36.7311780705607,-120.72996316298,a_polycarpa
136625,CVPA0004,Ciervo-Panoche Vegetation,2014-03-26,36.7059655400189,-120.807146176586,a_polycarpa
136627,CVPA0006,Ciervo-Panoche Vegetation,2014-03-27,36.6137253289917,-120.676841411795,a_polycarpa
136628,CVPA0007,Ciervo-Panoche Vegetation,2014-03-27,36.6186763645632,-120.675608264436,a_polycarpa
136629,CVPA0008,Ciervo-Panoche Vegetation,2014-03-27,36.5802222235057,-120.691099888397,a_polycarpa
136631,CVPA0010,Ciervo-Panoche Vegetation,2014-03-28,36.6220850599705,-120.690991855015,a_polycarpa
136637,CVPA0016,Ciervo-Panoche Vegetation,2014-03-29,36.6168364850043,-120.798884652459,a_polycarpa
136638,CVPA0017,Ciervo-Panoche Vegetation,2014-03-29,36.6259917617195,-120.793905409275,a_polycarpa
136708,CVPA0059,Ciervo-Panoche Vegetation,2014-03-27,36.5795690839059,-120.693209088524,a_polycarpa
136710,CVPA0061,Ciervo-Panoche Vegetation,2014-03-28,36.6214829962883,-120.689690445588,a_polycarpa
136779,CVPA0087,Ciervo-Panoche Vegetation,2014-04-10,36.7196616979375,-120.798169686112,a_polycarpa
137037,CVPA0026,Ciervo-Panoche Vegetation,2014-04-10,36.7103743153719,-120.853690061361,a_polycarpa
137048,CVPA0038,Ciervo-Panoche Vegetation,2014-04-13,36.7260571254657,-120.787764589991,a_polycarpa
137053,CVPA0047,Ciervo-Panoche Vegetation,2014-04-15,36.6047680814372,-120.756378958038,a_polycarpa
137059,CVPA0062,Ciervo-Panoche Vegetation,2014-03-28,36.6160859836057,-120.711720393726,a_polycarpa
137060,CVPA0063,Ciervo-Panoche Vegetation,2014-03-28,36.6165948804213,-120.710061816833,a_polycarpa
137064,CVPA0067,Ciervo-Panoche Vegetation,2014-03-29,36.6167398696719,-120.796584176644,a_polycarpa
137065,CVPA0068,Ciervo-Panoche Vegetation,2014-03-29,36.6184001350471,-120.794736779171,a_polycarpa
137070,CVPA0073,Ciervo-Panoche Vegetation,2014-03-30,36.6557943122678,-120.779653804918,a_polycarpa
137087,CVPA0101,Ciervo-Panoche Vegetation,2014-04-14,36.5674038624923,-120.700319778257,a_polycarpa
137090,CVPA0104,Ciervo-Panoche Vegetation,2014-04-14,36.6184255997143,-120.668773233073,a_polycarpa
137091,CVPA0105,Ciervo-Panoche Vegetation,2014-04-15,36.6658933942676,-120.871685946623,a_polycarpa
137097,CVPA0111,Ciervo-Panoche Vegetation,2014-04-15,36.6673674454032,-120.869944735521,a_polycarpa
137102,CVPA0127,Ciervo-Panoche Vegetation,2014-05-06,36.7029312667476,-120.73560755212,a_polycarpa
143145,WRIV0027,Western Riverside County Vegetation,2002-10-09,33.4652705985242,-116.849089281134,a_polycarpa
143194,WRIV0067,Western Riverside County Vegetation,2002-10-15,33.5675935435903,-116.702230120915,a_polycarpa
143212,WRIV0093,Western Riverside County Vegetation,2002-10-21,33.5014367969823,-116.85440961264,a_polycarpa
143233,WRIV0126,Western Riverside County Vegetation,2002-10-23,33.4985422467542,-116.900836446718,a_polycarpa
