"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"po248668","35.729116","-119.717329","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248669","35.728137","-119.719131","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248670","35.727001","-119.719353","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248671","35.727537","-119.717481","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248672","35.725975","-119.718432","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248673","35.725394","-119.718879","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248674","35.725991","-119.720773","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248675","35.727777","-119.720538","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248676","35.727845","-119.722729","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248677","35.724551","-119.709049","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248678","35.723717","-119.715533","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248679","35.724471","-119.717903","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248680","35.678379","-119.687922","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248681","35.683791","-119.687558","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248682","35.68672","-119.687783","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248683","35.619084","-119.64634","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248684","35.624918","-119.647451","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248685","35.629918","-119.646861","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248686","35.631482","-119.624182","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248687","35.631601","-119.617306","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248688","35.628724","-119.608448","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248689","35.631922","-119.603332","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248690","35.63643","-119.603859","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248691","35.639086","-119.601184","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248692","35.638101","-119.599112","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248693","35.639185","-119.595914","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248694","35.639109","-119.593983","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248695","35.639448","-119.592104","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248696","35.638971","-119.589483","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248697","35.638435","-119.587558","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248698","35.638258","-119.585698","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248699","35.638099","-119.582859","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po248700","35.638287","-119.581072","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-05-16","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg200265","35.905231","-120.216228","mgr","WGS84","9","275","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-04-12","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg200263","35.905223","-120.216234","mgr","WGS84","7","153","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-04-12","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg200251","35.903819","-120.213543","mgr","WGS84","14","592","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-04-12","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg198014","35.731737","-119.731361","mgr","WGS84","55","9518","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-29","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197337","35.637921","-119.579348","mgr","WGS84","4","47","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197334","35.639648","-119.57856","mgr","WGS84","4","45","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197304","35.61758","-119.683204","mgr","WGS84","11","393","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197303","35.617229","-119.682603","mgr","WGS84","8","206","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197301","35.616974","-119.683127","mgr","WGS84","16","770","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg197293","35.619721","-119.657466","mgr","WGS84","8","204","Layia pentachaeta ssp. albida","Ryan O'Dell","2023-03-25","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225802","35.774848","-119.771831","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225803","35.773573","-119.770798","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225804","35.772052","-119.769654","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225805","35.770596","-119.768598","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225806","35.769287","-119.76761","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225807","35.767558","-119.766334","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225808","35.766173","-119.765283","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225809","35.764674","-119.764194","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225810","35.763525","-119.763354","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225811","35.762339","-119.762444","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225812","35.760765","-119.761299","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225813","35.759278","-119.760155","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225814","35.757564","-119.758901","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225815","35.756262","-119.757936","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225816","35.755499","-119.757367","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225817","35.754202","-119.756405","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225818","35.753408","-119.755841","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225819","35.752117","-119.754897","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225820","35.751032","-119.754055","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225821","35.749719","-119.753025","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225822","35.748578","-119.752209","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225823","35.747186","-119.751201","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225824","35.745927","-119.750305","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225825","35.744907","-119.749565","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225826","35.744031","-119.74891","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225827","35.743203","-119.748281","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225828","35.742165","-119.747497","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225829","35.741485","-119.74703","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225830","35.740503","-119.746349","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225831","35.730384","-119.738708","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225832","35.729512","-119.738058","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225833","35.728605","-119.73742","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225834","35.727675","-119.736728","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225835","35.726774","-119.736077","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225836","35.725949","-119.735465","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225837","35.724505","-119.734358","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225838","35.723453","-119.733548","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225839","35.721552","-119.732109","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225840","35.720136","-119.73112","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225841","35.718943","-119.730231","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po225842","35.717477","-119.729109","mgr","WGS84","","","Layia pentachaeta ssp. albida","Ryan O'Dell","2022-03-03","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
