x,y,month,year
-116.50523775098418,33.08795450589801,8,2000
-120.60885274489245,35.60498178918643,9,2000
-115.90556137900414,35.871205828765014,9,2000
-122.14972521639272,39.07665083055967,9,2000
-118.18863420326896,35.6533861600189,9,2000
-117.39802947967196,34.96765757322558,9,2000
-119.37454128866446,34.825133592441084,9,2000
-122.35678835828718,38.69479412732574,9,2000
-117.1022249912513,33.09333276932384,10,2000
-119.04646721968884,37.58687186160477,10,2000
-116.73112481486905,32.80021741261611,10,2000
-121.47206402473815,36.43054522505133,10,2000
-121.50702273700604,37.05173465073469,10,2000
-120.66263537915074,37.34753913915534,10,2000
-119.49555221574563,35.08597936859384,10,2000
-122.49393407564584,38.842696371536064,10,2000
-117.05919888384467,32.77601522719987,10,2000
-120.84280720391604,36.156253790334,10,2000
-114.43998459546548,34.41638557207801,10,2000
-117.23130331347123,35.446323018124446,11,2000
-120.6196092717441,37.506197910217324,11,2000
-121.99106644533074,38.7942920007036,11,2000
-118.95234760973682,35.74481663825801,11,2000
-120.36683089073009,36.239616873434365,11,2000
-121.81896201570419,37.05980204587343,11,2000
-121.31340525367617,36.64298663037161,11,2000
-121.9668642599145,37.90956766715457,11,2000
-118.15905375442689,35.46783607182777,11,2000
-115.50488075377982,33.20089803784044,11,2000
-122.18468392866062,38.35865266321137,11,2000
-119.51168700602312,36.35256040537679,12,2000
-122.94301907170264,38.756644156722786,12,2000
-114.81108477184775,34.28999638157101,12,2000
-116.33851158478346,34.22814635217396,12,2000
-120.8885224430356,36.887697616246875,12,2000
-117.95467974424535,34.623448713972465,12,2000
-115.42151767067945,32.82441959803234,12,2000
-117.7099687583701,36.48701699102254,12,2000
-120.80515935993523,37.44972614424611,12,2000
-119.71068275277884,35.193544637110435,12,2000
-115.69849823710969,32.74105651493198,12,2000
-119.62731966967847,36.17238858061149,1,2001
-116.10993538918568,34.62613784568538,1,2001
-115.45647638294734,33.92427446861457,1,2001
-121.66837063978095,38.460839668302135,1,2001
-116.8144878979694,36.70752579148157,1,2001
-114.3189736683843,33.972678839447035,1,2001
-116.17716368200855,33.11753495474007,1,2001
-119.54933485000394,36.239616873434365,1,2001
-120.82129415021272,35.90885367274582,1,2001
-121.67105977149386,38.756644156722786,1,2001
-116.69347697088823,33.80864180495922,1,2001
-118.86629539492354,36.37676259079303,2,2001
-114.82453043041232,33.87049183435627,2,2001
-115.45109811952152,35.27421858849789,2,2001
-115.99161359381742,33.8946940197725,2,2001
-119.74564146504673,36.44130175190299,2,2001
-117.90358624169997,36.855428035691894,2,2001
-120.22699604165851,36.05675591695615,2,2001
-117.59971435814057,35.82280145793254,2,2001
-118.91738889746892,34.70681179707283,2,2001
-117.25819463060037,36.62147357666829,2,2001
-117.61584914841806,36.28533211255392,2,2001
-118.2316603106756,34.75252703619238,3,2001
-121.86467725482373,38.27260044839809,3,2001
-122.13896868954106,37.70788278868594,3,2001
-117.94123408568078,34.30882030356141,3,2001
-118.55973437965123,35.32531209104327,3,2001
-116.54288559496499,32.77870435891279,3,2001
-118.77217578497151,35.387162120440316,3,2001
-116.45145511672588,33.26274806723748,3,2001
-120.89121157474851,37.815448057202545,3,2001
-118.58931482849329,36.79357800629485,3,2001
-115.49950249035398,33.0503066619172,3,2001
-115.04772836258427,33.55855255565813,4,2001
-118.81520189237816,34.97034670493849,4,2001
-114.91865004036434,33.70376566815554,4,2001
-118.42258866229257,35.785153613951735,4,2001
-114.53948246884333,32.89164789085522,4,2001
-115.05310662601009,34.241592010738536,4,2001
-122.7036863492532,38.24839826298186,4,2001
-115.35160024614366,33.53703950195481,4,2001
-122.4858666805071,38.67059194190951,4,2001
-116.09380059890819,34.696055270221166,4,2001
-120.62498753516994,36.36331693222846,4,2001
-121.38063354649904,38.767400683574444,5,2001
-117.64811872897305,36.27457558570226,5,2001
-121.79744896200086,38.41243529746967,5,2001
-121.78938156686212,36.79357800629485,5,2001
-117.63198393869556,33.975367971159955,5,2001
-120.48784181781127,35.169342451694206,5,2001
-115.16605015795253,33.06913058390761,5,2001
-120.57658316433746,37.10551728499299,5,2001
-120.46095050068212,37.92839158914497,5,2001
-115.17680668480418,35.354892539885334,5,2001
-119.30731299584158,35.08060110516801,5,2001
-122.07711866014402,38.22957434099145,6,2001
-119.7940458358792,36.39827564449635,6,2001
-119.65152185509471,36.09709289264987,6,2001
-116.81717702968233,35.371027330162825,6,2001
-115.67967431511929,33.51552644825149,6,2001
-116.54826385839083,32.99921315937181,6,2001
-122.4670427585167,38.28335697524975,6,2001
-116.88978358593103,36.13205160491776,6,2001
-118.8232692875169,35.52430783779898,6,2001
-118.88780844862686,36.798956269720684,6,2001
-121.84854246454624,37.70519365697303,6,2001
-116.34388984820929,34.81168793387651,7,2001
-122.40788186083256,37.27762171461955,7,2001
-119.06260200996633,35.120938080861734,7,2001
-118.99268458543054,36.83122585027566,7,2001
-122.31914051430637,39.020179064588454,7,2001
-118.40376474030217,35.03219673433554,7,2001
-122.39981446569382,38.700172390751575,7,2001
-120.08716119258693,34.74714877276655,7,2001
-116.64776173176868,34.31688769870016,7,2001
-122.22771003606725,38.167724311594405,7,2001
-120.401789602998,35.02681847090971,7,2001
-120.3856548127205,35.623805711176836,8,2001
-119.42832392292277,37.420145695404045,8,2001
-117.6938339680926,33.62846998019392,8,2001
-114.32704106352305,34.38142685981011,8,2001
-118.3580495011826,37.092071626428414,8,2001
-118.37687342317301,36.282642980841004,8,2001
-119.77253278217589,37.91225679886748,8,2001
-120.87776591618393,35.7609514285355,8,2001
-118.124095042159,34.48092473318797,8,2001
-122.36754488513884,37.4658609345236,8,2001
-118.29082120835973,35.26346206164623,8,2001
-116.89516184935685,35.58346873548311,9,2001
-117.98426019308742,35.516240442660234,9,2001
-121.12785516548503,37.79124587178631,9,2001
-119.91505676296038,38.04671338451323,9,2001
-120.01455463633823,36.32297995653473,9,2001
-117.12642717666755,36.45474741046756,9,2001
-120.01455463633823,35.15858592484254,9,2001
-119.51168700602312,36.68870186949117,9,2001
-119.56546964028144,34.71487919221157,9,2001
-117.8363579488771,34.14747240078651,9,2001
-117.41954253337528,34.91118580725436,9,2001
-115.98085706696577,35.0241293391968,10,2001
-120.43674831526589,35.693723135712624,10,2001
-118.40376474030217,35.30379903733995,10,2001
-119.18899120047334,35.70179053085137,11,2001
-119.96615026550576,37.12971947040922,11,2001
-118.64040833103867,35.82280145793254,11,2001
-119.02764329769843,35.193544637110435,12,2001
-121.4989553418673,38.73513110301947,12,2001
-115.09613273341674,33.4267851017253,12,2001
-119.63269793310431,37.35291740258117,1,2002
-114.64435860564701,34.57504434313999,1,2002
-117.9250992954033,35.79053187737756,1,2002
-114.97243267462264,34.42445296721675,2,2002
-118.31771252548887,36.30415603454433,2,2002
-115.74152434451634,33.429474233438214,2,2002
-118.81520189237816,35.930366726449144,3,2002
-121.68450543005844,37.81813718891546,3,2002
-121.73559893260382,37.33678261230368,3,2002
-117.12642717666755,36.45743654218048,4,2002
-119.92581328981204,36.28533211255392,4,2002
-116.30624200422848,32.77332609548696,4,2002
-117.63467307040847,36.53004309842918,5,2002
-121.02297902868135,35.9949058875591,5,2002
-123.01293649623842,38.76471155186153,5,2002
-116.96507927389264,32.61466732442497,6,2002
-118.25048423266601,34.475546469762136,6,2002
-115.9324526961333,32.82441959803234,6,2002
-118.18594507155605,37.21846081693542,7,2002
-115.45916551466026,34.83589011929275,7,2002
-121.65761411292928,37.7535980278055,7,2002
-116.21212239427645,35.0967358954455,8,2002
-121.79207069857503,36.973749831060154,8,2002
-121.18163779974333,37.71595018382469,8,2002
-121.36180962450864,36.85004977226607,9,2002
-119.22932817616706,35.430188227846955,9,2002
-119.50093047917147,36.50046264958712,9,2002
-119.75370886018548,35.65876442344473,10,2002
-114.93747396235474,35.24194900794291,10,2002
-114.63629121050828,34.561598684575415,10,2002
-121.67643803491968,38.29680263381432,10,2002
-117.22861418175832,36.6591214206491,10,2002
-115.60437862715767,35.52430783779898,10,2002
-121.4989553418673,37.61376317873392,10,2002
-120.27271128077807,35.57271220863145,10,2002
-117.97619279794867,36.11860594635319,10,2002
-118.86629539492354,35.94919064843955,10,2002
-119.2212607810283,34.80093140702485,10,2002
-118.02190803706823,36.9092106699502,10,2002
-116.91398577134726,35.25001640308165,10,2002
-114.77343692786694,33.668806955887646,10,2002
-118.44947997942171,35.86313843362627,10,2002
-119.19436946389916,34.3787377280972,10,2002
-123.15814960873584,39.154635650234205,10,2002
-115.46454377808608,34.682609611656595,10,2002
-116.32506592621888,34.01032668342785,10,2002
-120.80784849164814,37.07055857272509,10,2002
-116.86558140051478,34.9353879926706,11,2002
-115.76034826650674,35.77708621881299,11,2002
-118.00846237850365,34.475546469762136,11,2002
-117.25550549888746,35.61573831603809,11,2002
-122.07980779185694,37.52502183220773,11,2002
-118.65923225302907,34.25503766930311,11,2002
-120.84280720391604,36.69139100120408,11,2002
-120.71372888169613,36.874251957682304,11,2002
-121.75711198630714,38.831939844684406,11,2002
-119.28848907385118,35.430188227846955,11,2002
-120.30766999304596,36.16969944889858,11,2002
-117.84442534401585,35.74481663825801,11,2002
-117.7664405243413,36.47088220074505,11,2002
-117.28239681601661,35.1505185297038,11,2002
-120.38296568100758,35.80666666765505,11,2002
-118.1778776764173,36.92534546022769,11,2002
-119.0383998245501,34.49437039175255,11,2002
-120.401789602998,37.8262045840542,11,2002
-121.58769668839349,38.565715805105825,11,2002
-117.90358624169997,35.989527624133274,11,2002
-119.99304158263492,36.00835154612368,12,2002
-121.29189219997285,36.489706122735456,12,2002
-118.28006468150807,35.25001640308165,12,2002
-114.89444785494811,34.95690104637392,12,2002
-116.47027903871628,35.489349125531085,12,2002
-120.53893532035666,36.489706122735456,12,2002
-119.0383998245501,34.62882697739829,12,2002
-116.31968766279304,35.29304251048829,12,2002
-118.09720372502986,35.62111657946392,12,2002
-120.9611289992843,38.4527722731634,12,2002
-122.66872763698531,39.07127256713384,12,2002
-121.21659651201122,36.73441710861072,12,2002
-119.6676566453722,34.42176383550384,12,2002
-116.01581577923366,34.41100730865218,12,2002
-118.71032575557447,34.9353879926706,12,2002
-117.03230756671552,34.73101398248906,12,2002
-122.22771003606725,37.54115662248522,12,2002
-121.46668576131232,36.70752579148157,12,2002
-120.91272462845183,37.621830573872664,12,2002
-121.6603032446422,36.505840913012946,12,2002
-116.51599427783584,33.05299579363012,1,2003
-117.39534034795903,34.26579419615477,1,2003
-118.96848240001431,35.10211415887133,1,2003
-121.60114234695807,37.06249117758635,1,2003
-119.05991287825341,36.07289070723364,1,2003
-117.49483822133689,34.15822892763817,1,2003
-118.51670827224459,37.417456563691125,1,2003
-117.07264454240925,35.91423193617165,1,2003
-117.01886190815094,32.79215001747736,1,2003
-118.62696267247411,37.565358807901454,1,2003
-119.73757406990799,34.577733474852906,1,2003
-118.4118321354409,36.39289738107052,1,2003
-120.53624618864373,36.357938668802625,1,2003
-118.03804282734572,33.9834353662987,1,2003
-114.45611938574297,32.915850076271454,1,2003
-119.21319338588957,34.27655072300643,1,2003
-117.12642717666755,35.67221008200931,1,2003
-122.30300572402888,37.15929991925129,1,2003
-120.33456131017512,36.63223010351995,1,2003
-117.41685340166237,36.44130175190299,1,2003
-115.44571985609568,32.8889587591423,2,2003
-120.05220248031904,36.92265632851477,2,2003
-120.4582613689692,35.357581671598254,2,2003
-118.21821465211103,36.89038674795979,2,2003
-116.18792020886022,32.61197819271206,2,2003
-120.86163112590644,35.505483915808576,2,2003
-119.7940458358792,37.71595018382469,2,2003
-120.18665906596479,35.21774682252667,2,2003
-115.80068524220046,33.77906135611716,2,2003
-116.44069858987423,34.765972694756954,2,2003
-118.44947997942171,34.134026742221934,2,2003
-114.77612605957985,34.47016820633631,2,2003
-121.08751818979131,37.75897629123133,2,2003
-120.65994624743783,38.36940919006303,2,2003
-122.30031659231597,38.85614203010064,2,2003
-119.81824802129543,34.830511855866916,2,2003
-115.70656563224844,33.416028574873636,2,2003
-120.02262203147697,35.14245113456505,2,2003
-119.16209988334418,36.09978202436279,2,2003
-118.93621281945933,36.55424528384542,2,2003
-123.07478652563547,39.06051604028218,3,2003
-121.41290312705402,38.20537215557522,3,2003
-121.18701606316917,35.89271888246833,3,2003
-117.95736887595827,34.98110323179016,3,2003
-122.35409922657426,37.30989129517453,3,2003
-120.29960259790722,35.943812385013715,3,2003
-118.37956255488592,35.42749909613404,3,2003
-121.4613074978865,37.11089554841882,3,2003
-118.25048423266601,37.3771195879974,3,2003
-115.09613273341674,34.95152278294809,3,2003
-120.81053762336106,37.94452637942246,3,2003
-120.39641133957215,36.43054522505133,3,2003
-120.74599846225111,36.64567576208453,3,2003
-117.38996208453321,36.677945342639504,3,2003
-119.31269125926742,37.54115662248522,3,2003
-117.29046421115535,33.63115911190683,3,2003
-120.22161777823268,37.108206416705904,3,2003
-120.64112232544743,35.72061445284177,3,2003
-117.89282971484832,36.64836489379744,3,2003
-119.91236763124746,35.60229265747351,3,2003
-114.72503255703447,33.32459809663453,4,2003
-115.74959173965507,34.564287816288335,4,2003
-116.68003131232366,35.36833819844991,4,2003
-116.02926143779823,35.650697028305984,4,2003
-122.27342527518681,39.079339962272584,4,2003
-119.2373955713058,36.08633636579821,4,2003
-117.22592505004539,36.917278065088944,4,2003
-120.55238097892122,37.7186393155376,4,2003
-114.95629788434516,33.547796028806474,4,2003
-118.25855162780475,35.682966608860966,4,2003
-118.16712114956565,36.17507771232441,4,2003
-117.68576657295385,36.23423861000853,4,2003
-119.57622616713309,35.903475409319995,4,2003
-116.69078783917531,34.02646147370534,4,2003
-115.5747981783156,35.209679427387925,4,2003
-116.80910963454357,34.81975532901526,4,2003
-118.5382213259479,35.92498846302331,4,2003
-117.78526444633171,36.753241030601124,4,2003
-119.08680419538257,36.02717546811408,4,2003
-115.58286557345434,33.99688102486327,4,2003
-117.06995541069632,36.2638190588506,5,2003
-115.47530030493775,34.87084883156064,5,2003
-118.99268458543054,37.54384575419813,5,2003
-116.68540957574949,33.711833063294286,5,2003
-117.9600580076712,36.89576501138562,5,2003
-122.69561895411447,38.44470487802465,5,2003
-115.74959173965507,35.15858592484254,5,2003
-119.53320005972645,36.54348875699376,5,2003
-114.85142174754148,35.094046763732585,5,2003
-118.93352368774642,35.40867517414364,5,2003
-118.69956922872281,36.86349543083064,5,2003
-116.09111146719528,35.45976867668902,5,2003
-120.0790937974482,35.79591014080339,5,2003
-114.2275431901452,34.14209413736068,5,2003
-117.55668825073394,34.42176383550384,5,2003
-122.37561228027758,37.344850007442425,5,2003
-118.09451459331693,37.37174132457157,5,2003
-114.92402830379018,35.0967358954455,5,2003
-118.96310413658847,36.54617788870667,5,2003
-116.25783763339601,36.2100364245923,5,2003
-115.46723290979901,35.08060110516801,6,2003
-117.81484489517378,36.064823312094894,6,2003
-116.28741808223808,32.972321842242664,6,2003
-118.59738222363204,35.11824894914882,6,2003
-120.39641133957215,37.966039433125786,6,2003
-115.90287224729123,34.69067700679534,6,2003
-116.0964897306211,34.343779015829305,6,2003
-122.19275132379936,38.46621793172797,6,2003
-116.14489410145357,33.679563482739304,6,2003
-120.9423050772939,37.39594350998781,6,2003
-118.01384064192949,35.389851252153235,6,2003
-114.97243267462264,33.461743813993195,6,2003
-118.32309078891471,37.01139767504097,6,2003
-120.71641801340904,36.683323606065336,6,2003
-117.21785765490665,33.87855922949501,6,2003
-118.33653644747929,37.39325437827489,6,2003
-116.17178541858273,35.666831818583475,6,2003
-116.55902038524248,34.24697027416437,6,2003
-114.95360875263225,34.97303583665141,6,2003
-118.34191471090512,36.77744321601736,6,2003
-119.4175673960711,35.50010565238274,7,2003
-121.13054429719794,38.44470487802465,7,2003
-121.09827471664296,38.0413351210874,7,2003
-118.45485824284754,36.45743654218048,7,2003
-118.28006468150807,36.30684516625724,7,2003
-120.10598511457734,35.48665999381817,7,2003
-117.70190136323134,35.67221008200931,7,2003
-118.90394323890435,35.82549058964546,7,2003
-119.08142593195673,36.63223010351995,7,2003
-117.0457532252801,32.84862178344858,7,2003
-119.67034577708512,36.417099566486755,7,2003
-116.35464637506095,35.505483915808576,7,2003
-117.48945995791107,36.492395254448375,7,2003
-116.93549882505059,35.48665999381817,7,2003
-122.92957341313807,38.842696371536064,7,2003
-117.52710780189187,34.107135425092785,7,2003
-118.1429189641494,34.591179133417484,7,2003
-118.94428021459807,34.991859758641816,7,2003
-118.90125410719143,36.551556152132505,7,2003
-116.72574655144321,36.05137765353032,7,2003
-120.39641133957215,35.97070370214287,8,2003
-116.91129663963434,33.18745237927586,8,2003
-120.54431358378248,36.565001810697076,8,2003
-117.62929480698264,35.623805711176836,8,2003
-119.88547631411831,36.080958102372385,8,2003
-117.2985316062941,36.58382573268749,8,2003
-122.42401665111005,38.82387244954566,8,2003
-119.86396326041499,37.36636306114574,8,2003
-120.17590253911312,35.887340619042504,8,2003
-121.77324677658463,38.04671338451323,8,2003
-117.61853828013099,33.80864180495922,8,2003
-121.84854246454624,36.591893127826225,8,2003
-117.15331849379669,34.57235521142708,8,2003
-120.65456798401199,35.45976867668902,8,2003
-119.97690679235743,36.04062112667866,8,2003
-118.52208653567041,36.84198237712732,8,2003
-116.85213574195022,33.063752320481775,8,2003
-120.83742894049021,37.99830901368076,8,2003
-116.40842900931925,32.96425444710392,8,2003
-116.80373137111775,35.10211415887133,8,2003
-117.08609020097381,33.00996968622348,9,2003
-116.26321589682183,34.61807045054663,9,2003
-119.77253278217589,37.4658609345236,9,2003
-119.12176290765046,35.107492422297156,9,2003
-119.44176958148734,35.23119248109125,9,2003
-116.90591837620852,35.49472738895692,9,2003
-115.77648305678423,34.445966020920075,9,2003
-118.25586249609184,34.354535542680964,9,2003
-116.57515517551997,34.725635719063234,9,2003
-119.03302156112426,36.696769264629914,9,2003
-117.87669492457083,35.63725136974141,9,2003
-120.01993289976406,37.12971947040922,9,2003
-119.28042167871244,34.73101398248906,9,2003
-121.43710531247025,36.551556152132505,9,2003
-116.15027236487941,34.63420524082412,9,2003
-118.80444536552649,36.212725556305216,9,2003
-120.02800029490281,35.17740984683295,9,2003
-119.8827871824054,35.33875774960785,9,2003
-117.6212274118439,36.871562825969384,9,2003
-117.39534034795903,35.758262296822586,9,2003
-119.83976107499876,37.54384575419813,10,2003
-119.84245020671167,37.55460228104979,10,2003
-122.5396493147654,38.20806128728813,10,2003
-118.99806284885636,34.459411679484646,10,2003
-114.67124992277617,33.37838073089283,10,2003
-115.9701005401141,32.90778268113271,10,2003
-122.69024069068864,38.772778947000276,10,2003
-115.65547212970306,33.518215579964405,11,2003
-117.46525777249484,36.341803878525134,11,2003
-118.87436279006228,34.95690104637392,11,2003
-115.64202647113848,34.93807712438352,11,2003
-118.79906710210066,36.85273890397898,11,2003
-118.05686674933612,35.24463813965582,11,2003
-121.51240100043188,38.654457151632016,11,2003
-120.11136337800318,38.052091647939065,12,2003
-120.18665906596479,36.282642980841004,12,2003
-119.05453461482759,37.68905886669554,12,2003
-114.92133917207727,35.05639891975177,12,2003
-119.71875014791759,36.121295078066105,12,2003
-121.59845321524516,37.15929991925129,12,2003
-119.9392589483766,37.847717637757526,12,2003
-118.5382213259479,34.212011561896475,1,2004
-119.0760476685309,36.140119000056515,1,2004
-121.79207069857503,37.55998054447562,1,2004
-120.12480903656774,37.342160875729505,1,2004
-120.19741559281645,36.8392932454144,1,2004
-120.41254612984964,36.75055189888821,1,2004
-120.35607436387843,37.70788278868594,1,2004
-120.37489828586884,36.18583423917607,2,2004
-115.0020131234647,33.31115243806995,2,2004
-122.51544712934916,39.0470703817176,2,2004
-117.51904040675313,33.8946940197725,2,2004
-122.27342527518681,39.1358117282438,2,2004
-116.80104223940484,35.62918397460267,2,2004
-121.91577075736912,37.04366725559594,2,2004
-115.20638713364625,34.0022592882891,3,2004
-120.116741641429,37.256108660916226,3,2004
-121.80013809371377,37.83696111090586,3,2004
-117.65349699239889,33.491324262835256,3,2004
-119.57353703542017,34.975724968364325,3,2004
-116.2551485016831,35.389851252153235,3,2004
-115.10151099684256,32.738367383219064,3,2004
-116.70154436602698,35.51355131094732,4,2004
-117.73417094378632,35.79053187737756,4,2004
-120.00110897777365,35.446323018124446,4,2004
-116.50792688269709,34.28730724985809,4,2004
-120.7271745402607,36.17776684403732,4,2004
-119.38260868380321,36.64836489379744,4,2004
-122.06098386986653,38.826561581258574,4,2004
-118.04611022248447,36.95492590906975,5,2004
-121.28651393654701,36.82584758684983,5,2004
-120.9799529212747,35.73137097969344,5,2004
-116.86020313708896,33.51552644825149,5,2004
-115.26016976790454,33.518215579964405,5,2004
-121.17357040460459,35.79053187737756,5,2004
-119.91236763124746,36.390208249357606,5,2004
-121.07407253122673,36.34718214195097,6,2004
-115.10688926026839,34.252348537590194,6,2004
-116.04808535978864,33.59082213621311,6,2004
-116.24439197483143,34.212011561896475,6,2004
-119.04377808797592,34.093689766528215,6,2004
-118.5731800382158,34.49974865517837,6,2004
-121.34029657080532,36.973749831060154,6,2004
-118.62696267247411,34.98648149521598,7,2004
-120.25657649050058,38.05746991136489,7,2004
-120.82667241363855,36.67256707921368,7,2004
-119.37454128866446,35.84969277506169,7,2004
-115.28975021674661,34.90311841211562,7,2004
-120.69759409141864,38.45546140487631,7,2004
-121.95879686477576,38.27260044839809,7,2004
-116.38960508732885,35.72061445284177,8,2004
-116.45683338015172,36.20734729287938,8,2004
-119.51706526944896,34.755216167905296,8,2004
-116.92205316648601,33.561241687371044,8,2004
-117.23399244518414,36.919967196801856,8,2004
-116.90054011278269,34.771350958182786,8,2004
-120.61154187660536,37.68905886669554,8,2004
-118.75873012640693,35.801288404229226,9,2004
-120.77020064766734,35.89809714589416,9,2004
-118.7694866532586,37.53040009563355,9,2004
-116.08573320376945,35.57271220863145,9,2004
-120.40716786642382,36.77475408430445,9,2004
-119.42563479120984,36.46281480560631,9,2004
-117.53517519703063,33.695698273016795,9,2004
-120.56044837405997,37.91225679886748,10,2004
-117.86862752943208,37.23190647549999,10,2004
-117.9250992954033,36.12667334149194,10,2004
-118.22628204724977,37.0355998604572,10,2004
-117.59702522642766,36.61878444495538,10,2004
-120.12211990485483,35.46514694011485,10,2004
-114.2813258244035,34.195876771618984,10,2004
-119.65958925023345,34.52932910402044,10,2004
-117.44912298221735,34.08293323967655,10,2004
-117.94661234910662,36.669877947500765,10,2004
-120.31035912475888,37.65141102271473,10,2004
-120.37489828586884,36.23154947829562,10,2004
-119.39605434236779,35.83624711649712,10,2004
-116.46221164357755,34.99454889035473,10,2004
-114.5152802834271,34.21470069360939,10,2004
-114.45880851745588,33.90545054662417,10,2004
-119.5977392208364,37.23190647549999,10,2004
-116.4191855361709,35.05908805146469,10,2004
-120.780957174519,38.052091647939065,10,2004
-119.54933485000394,34.54277476258501,10,2004
-117.19903373291625,34.954211914661,10,2004
-115.7011873688226,35.63187310631558,10,2004
-119.49824134745856,35.42212083270821,10,2004
-121.7678685131588,36.871562825969384,11,2004
-116.94356622018933,34.85471404128315,11,2004
-121.65492498121637,38.14621125789109,11,2004
-121.49357707844146,37.70788278868594,11,2004
-120.85625286248062,35.71254705770303,11,2004
-117.09953585953839,34.311509435274324,11,2004
-120.41792439327547,37.433591353968616,11,2004
-117.12373804495464,36.16969944889858,11,2004
-120.7271745402607,36.73172797689781,11,2004
-117.97081453452284,36.64836489379744,11,2004
-117.65349699239889,35.24194900794291,11,2004
-117.90089710998706,35.8147340627938,11,2004
-121.00146597497803,36.064823312094894,11,2004
-120.37758741758175,35.76632969196133,11,2004
-120.39910047128507,36.610717049816635,11,2004
-117.59433609471475,33.797885278107564,11,2004
-117.02424017157678,35.44363388641153,11,2004
-120.7997810965094,35.61036005261226,11,2004
-121.3376074390924,37.71595018382469,11,2004
-119.58967182569766,36.7666866891657,11,2004
-120.28615693934265,35.64800789659307,11,2004
-118.3015777352114,34.946144519522264,11,2004
-115.80875263733921,33.76292656583967,11,2004
-118.18594507155605,37.31258042688744,12,2004
-119.83976107499876,35.976081965568696,12,2004
-119.85858499698917,37.93914811599663,12,2004
-117.75030573406382,35.57809047205728,12,2004
-121.21659651201122,38.26722218497226,12,2004
-120.03606769004155,36.98719548962473,12,2004
-114.74923474245071,33.846289648940036,12,2004
-118.73721707270361,34.33033335726473,12,2004
-115.43227419753111,33.98074623458578,12,2004
-121.6791271666326,37.476617461375255,12,2004
-121.08213992636547,36.962993304208496,12,2004
-116.17178541858273,33.373002467466996,12,2004
-117.97350366623576,34.09906802995404,12,2004
-119.80211323101794,36.54348875699376,12,2004
